codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
88,7484,Simoca,Tucumán,A,Vernon Gang,20302517714,Comercial Sur,Calle Belgrano N° 166,JU,29-9585615,2023-11-05,2025-05-09,-31.027205,-63.521138,EFE,0.0,GROCERY,3
96,1698,Río Turbio,Santa Cruz,A,Terrence Jacko,30070311823,Comercial Sur,Diagonal Tucumán N° 943,MA,37-0969347,2024-10-19,2025-05-09,-30.077367,-58.186447,EFE,0.0,RESTAURANTE,3
94,4181,Cerrillos,Salta,A,Scott Schulte,20300970890,Distribuidora Central,Calle 8 N° 34,MI,37-2971745,2024-01-07,2025-05-09,-53.738142,-67.334179,EFE,5065.03,HOTEL,3
79,2743,Termas de Río Hondo,Santiago del Estero,A,Leeanna Holmes,20587416133,Comercial Oeste,Blv. Chubut N° 797,JU,26-6459007,2023-11-24,2025-05-09,-31.935304,-63.88677,CEX,0.0,KIOSK,3
84,6856,Cutral Có,Neuquén,A,Douglas Warren,20287983929,Distribuidora Sur,Calle 9 N° 795,MI,38-6467572,2024-02-26,2025-05-09,-33.286389,-68.173605,CEX,0.0,RESTAURANTE,3
84,8913,San Martín,Mendoza,A,Betty Silverstein,27957086486,Distribuidora Norte,Avenida La Rioja N° 271,JU,38-5044841,2024-08-06,2025-05-09,-28.286345,-57.448198,CEX,0.0,KIOSK,3
85,1084,San Ramón de la Nueva Orán,Salta,I,Peggy Lorraine,34644960571,Comercial Este,Avenida Belgrano N° 703,SA,29-5760870,2025-01-23,2025-05-09,-53.901163,-67.112845,CEX,0.0,GROCERY,3
86,8480,Goya,Corrientes,A,Carolina Wright,33931735657,Comercial Este,Avenida Neuquén N° 63,MI,34-3238844,2024-09-23,2025-05-09,-25.140984,-54.974216,CEX,0.0,TEA,3
85,3810,San Salvador de Jujuy,Jujuy,A,Pedro Adkins,23539885796,Almacén Oeste,Calle 1 N° 379,DO,38-0595279,2024-12-26,2025-05-09,-38.642127,-70.025221,CEX,1839.63,HORECA,3
89,1845,Las Heras,Santa Cruz,A,Gary Griffith,23686287840,Comercial Central,Calle J.J. Castelli N° 179,MA,29-0335083,2024-04-25,2025-05-09,-30.145951,-59.558033,EFE,0.0,RECREATIONAL,3
