codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
85,3850,Cafayate,Salta,I,Vernon Gang,20302517714,Comercial Sur,Calle Belgrano N° 166,VI,29-9585615,2023-11-05,2025-05-07,-31.027205,-63.521138,CEX,0.0,GROCERY,3
77,2403,Reconquista,Santa Fe,I,Terrence Jacko,30070311823,Comercial Sur,Diagonal Tucumán N° 943,MA,37-0969347,2024-10-19,2025-05-07,-30.077367,-58.186447,EFE,0.0,RESTAURANTE,3
100,6216,Rivadavia,San Juan,A,Scott Schulte,20300970890,Distribuidora Central,Calle 8 N° 34,LU,37-2971745,2024-01-07,2025-05-07,-53.738142,-67.334179,CEX,0.0,HOTEL,3
97,8870,Mercedes,Corrientes,A,Leeanna Holmes,20587416133,Comercial Oeste,Blv. Chubut N° 797,MA,26-6459007,2023-11-24,2025-05-07,-31.935304,-63.88677,EFE,0.0,KIOSK,3
78,4216,Rivadavia,Mendoza,A,Douglas Warren,20287983929,Distribuidora Sur,Calle 9 N° 795,MA,38-6467572,2024-02-26,2025-05-07,-33.286389,-68.173605,EFE,3447.73,RESTAURANTE,3
88,2532,Ushuaia,Tierra del Fuego,A,Betty Silverstein,27957086486,Distribuidora Norte,Avenida La Rioja N° 271,SA,38-5044841,2024-08-06,2025-05-07,-28.286345,-57.448198,EFE,9744.24,KIOSK,3
99,1512,Chos Malal,Neuquén,A,Peggy Lorraine,34644960571,Comercial Este,Avenida Belgrano N° 703,SA,29-5760870,2025-01-23,2025-05-07,-53.901163,-67.112845,EFE,2548.43,GROCERY,3
84,2644,Gualeguay,Entre Ríos,A,Carolina Wright,33931735657,Comercial Este,Avenida Neuquén N° 63,MI,34-3238844,2024-09-23,2025-05-07,-25.140984,-54.974216,CEX,8148.17,TEA,3
82,6850,General Roca,Río Negro,I,Pedro Adkins,23539885796,Almacén Oeste,Calle 1 N° 379,LU,38-0595279,2024-12-26,2025-05-07,-38.642127,-70.025221,CEX,0.0,HORECA,3
93,9853,La Caldera,Salta,A,Gary Griffith,23686287840,Comercial Central,Calle J.J. Castelli N° 179,DO,29-0335083,2024-04-25,2025-05-07,-30.145951,-59.558033,CEX,0.0,RECREATIONAL,3
