codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
81,7944,San Miguel de Tucumán,Tucumán,A,Vernon Gang,20302517714,Comercial Sur,Calle Belgrano N° 166,MA,29-9585615,2023-11-05,2025-05-13,-31.027205,-63.521138,EFE,1276.76,GROCERY,3
95,3206,Sumampa,Santiago del Estero,A,Terrence Jacko,30070311823,Comercial Sur,Diagonal Tucumán N° 943,MI,37-0969347,2024-10-19,2025-05-13,-30.077367,-58.186447,CEX,0.0,RESTAURANTE,3
80,5382,Maipú,Mendoza,A,Scott Schulte,20300970890,Distribuidora Central,Calle 8 N° 34,MI,37-2971745,2024-01-07,2025-05-13,-53.738142,-67.334179,CEX,4623.78,HOTEL,3
77,2425,La Rioja,La Rioja,A,Leeanna Holmes,20587416133,Comercial Oeste,Blv. Chubut N° 797,DO,26-6459007,2023-11-24,2025-05-13,-31.935304,-63.88677,CEX,0.0,KIOSK,3
83,3286,Añatuya,Santiago del Estero,I,Douglas Warren,20287983929,Distribuidora Sur,Calle 9 N° 795,MI,38-6467572,2024-02-26,2025-05-13,-33.286389,-68.173605,CEX,5001.14,RESTAURANTE,3
94,5690,Río Grande,Tierra del Fuego,A,Betty Silverstein,27957086486,Distribuidora Norte,Avenida La Rioja N° 271,JU,38-5044841,2024-08-06,2025-05-13,-28.286345,-57.448198,EFE,8633.12,KIOSK,3
97,4169,Plottier,Neuquén,I,Peggy Lorraine,34644960571,Comercial Este,Avenida Belgrano N° 703,MA,29-5760870,2025-01-23,2025-05-13,-53.901163,-67.112845,EFE,0.0,GROCERY,3
96,4691,General San Martín,Chaco,A,Carolina Wright,33931735657,Comercial Este,Avenida Neuquén N° 63,MI,34-3238844,2024-09-23,2025-05-13,-25.140984,-54.974216,CEX,6181.81,TEA,3
82,3160,Fiambalá,Catamarca,I,Pedro Adkins,23539885796,Almacén Oeste,Calle 1 N° 379,MI,38-0595279,2024-12-26,2025-05-13,-38.642127,-70.025221,EFE,6369.5,HORECA,3
93,5075,Rivadavia,San Juan,A,Gary Griffith,23686287840,Comercial Central,Calle J.J. Castelli N° 179,LU,29-0335083,2024-04-25,2025-05-13,-30.145951,-59.558033,EFE,2893.66,RECREATIONAL,3
