codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
78,5800,Merlo,San Luis,A,Vernon Gang,20302517714,Comercial Sur,Calle Belgrano N° 166,DO,29-9585615,2023-11-05,2025-06-02,-31.027205,-63.521138,EFE,0.0,GROCERY,3
84,4776,Arauco,La Rioja,A,Terrence Jacko,30070311823,Comercial Sur,Diagonal Tucumán N° 943,LU,37-0969347,2024-10-19,2025-06-02,-30.077367,-58.186447,CEX,4454.47,RESTAURANTE,3
81,8364,Río Gallegos,Santa Cruz,A,Scott Schulte,20300970890,Distribuidora Central,Calle 8 N° 34,VI,37-2971745,2024-01-07,2025-06-02,-53.738142,-67.334179,CEX,0.0,HOTEL,3
94,2301,Aluminé,Neuquén,A,Leeanna Holmes,20587416133,Comercial Oeste,Blv. Chubut N° 797,DO,26-6459007,2023-11-24,2025-06-02,-31.935304,-63.88677,CEX,0.0,KIOSK,3
87,9217,Esperanza,Santa Fe,I,Douglas Warren,20287983929,Distribuidora Sur,Calle 9 N° 795,MA,38-6467572,2024-02-26,2025-06-02,-33.286389,-68.173605,CEX,6702.09,RESTAURANTE,3
84,3725,Jardín América,Misiones,A,Betty Silverstein,27957086486,Distribuidora Norte,Avenida La Rioja N° 271,MI,38-5044841,2024-08-06,2025-06-02,-28.286345,-57.448198,EFE,9165.03,KIOSK,3
95,5307,Famaillá,Tucumán,I,Peggy Lorraine,34644960571,Comercial Este,Avenida Belgrano N° 703,LU,29-5760870,2025-01-23,2025-06-02,-53.901163,-67.112845,EFE,0.0,GROCERY,3
91,2722,Leandro N. Alem,Misiones,A,Carolina Wright,33931735657,Comercial Este,Avenida Neuquén N° 63,MA,34-3238844,2024-09-23,2025-06-02,-25.140984,-54.974216,EFE,0.0,TEA,3
92,7071,Junín,Buenos Aires,I,Pedro Adkins,23539885796,Almacén Oeste,Calle 1 N° 379,VI,38-0595279,2024-12-26,2025-06-02,-38.642127,-70.025221,EFE,0.0,HORECA,3
98,7352,Albardón,San Juan,I,Gary Griffith,23686287840,Comercial Central,Calle J.J. Castelli N° 179,SA,29-0335083,2024-04-25,2025-06-02,-30.145951,-59.558033,CEX,0.0,RECREATIONAL,3
