codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
99,3668,San Pedro de Jujuy,Jujuy,A,Vernon Gang,20302517714,Comercial Sur,Calle Belgrano N° 166,VI,29-9585615,2023-11-05,2025-05-03,-31.027205,-63.521138,CEX,2182.27,GROCERY,3
100,5399,Ingeniero Juárez,Formosa,A,Terrence Jacko,30070311823,Comercial Sur,Diagonal Tucumán N° 943,SA,37-0969347,2024-10-19,2025-05-03,-30.077367,-58.186447,EFE,0.0,RESTAURANTE,3
100,3290,Tilisarao,San Luis,A,Scott Schulte,20300970890,Distribuidora Central,Calle 8 N° 34,MI,37-2971745,2024-01-07,2025-05-03,-53.738142,-67.334179,CEX,0.0,HOTEL,3
100,4354,Aguilares,Tucumán,A,Leeanna Holmes,20587416133,Comercial Oeste,Blv. Chubut N° 797,DO,26-6459007,2023-11-24,2025-05-03,-31.935304,-63.88677,EFE,0.0,KIOSK,3
86,3859,Bahía Blanca,Buenos Aires,A,Douglas Warren,20287983929,Distribuidora Sur,Calle 9 N° 795,MA,38-6467572,2024-02-26,2025-05-03,-33.286389,-68.173605,EFE,0.0,RESTAURANTE,3
88,3064,Clodomira,Santiago del Estero,A,Betty Silverstein,27957086486,Distribuidora Norte,Avenida La Rioja N° 271,DO,38-5044841,2024-08-06,2025-05-03,-28.286345,-57.448198,EFE,0.0,KIOSK,3
97,7757,Río Grande,Tierra del Fuego,A,Peggy Lorraine,34644960571,Comercial Este,Avenida Belgrano N° 703,LU,29-5760870,2025-01-23,2025-05-03,-53.901163,-67.112845,EFE,3459.01,GROCERY,3
88,7962,La Leonesa,Chaco,A,Carolina Wright,33931735657,Comercial Este,Avenida Neuquén N° 63,VI,34-3238844,2024-09-23,2025-05-03,-25.140984,-54.974216,CEX,2067.26,TEA,3
86,4569,General Roca,Río Negro,A,Pedro Adkins,23539885796,Almacén Oeste,Calle 1 N° 379,JU,38-0595279,2024-12-26,2025-05-03,-38.642127,-70.025221,EFE,0.0,HORECA,3
94,4802,Yerba Buena,Tucumán,A,Gary Griffith,23686287840,Comercial Central,Calle J.J. Castelli N° 179,MA,29-0335083,2024-04-25,2025-05-03,-30.145951,-59.558033,CEX,0.0,RECREATIONAL,3
