codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
79,9886,Andalgalá,Catamarca,A,Vernon Gang,20302517714,Comercial Sur,Calle Belgrano N° 166,DO,29-9585615,2023-11-05,2025-05-15,-31.027205,-63.521138,CEX,0.0,GROCERY,3
78,4418,Plottier,Neuquén,A,Terrence Jacko,30070311823,Comercial Sur,Diagonal Tucumán N° 943,SA,37-0969347,2024-10-19,2025-05-15,-30.077367,-58.186447,CEX,0.0,RESTAURANTE,3
77,9104,Goya,Corrientes,A,Scott Schulte,20300970890,Distribuidora Central,Calle 8 N° 34,LU,37-2971745,2024-01-07,2025-05-15,-53.738142,-67.334179,CEX,8624.59,HOTEL,3
99,7233,Río Grande,Tierra del Fuego,A,Leeanna Holmes,20587416133,Comercial Oeste,Blv. Chubut N° 797,DO,26-6459007,2023-11-24,2025-05-15,-31.935304,-63.88677,CEX,0.0,KIOSK,3
97,6696,Venado Tuerto,Santa Fe,A,Douglas Warren,20287983929,Distribuidora Sur,Calle 9 N° 795,MI,38-6467572,2024-02-26,2025-05-15,-33.286389,-68.173605,CEX,0.0,RESTAURANTE,3
86,5448,Eldorado,Misiones,A,Betty Silverstein,27957086486,Distribuidora Norte,Avenida La Rioja N° 271,JU,38-5044841,2024-08-06,2025-05-15,-28.286345,-57.448198,CEX,0.0,KIOSK,3
100,6183,Cipolletti,Río Negro,I,Peggy Lorraine,34644960571,Comercial Este,Avenida Belgrano N° 703,LU,29-5760870,2025-01-23,2025-05-15,-53.901163,-67.112845,EFE,0.0,GROCERY,3
92,1692,San Luis,San Luis,A,Carolina Wright,33931735657,Comercial Este,Avenida Neuquén N° 63,SA,34-3238844,2024-09-23,2025-05-15,-25.140984,-54.974216,CEX,5405.05,TEA,3
79,5442,Puerto Rico,Misiones,A,Pedro Adkins,23539885796,Almacén Oeste,Calle 1 N° 379,MA,38-0595279,2024-12-26,2025-05-15,-38.642127,-70.025221,EFE,0.0,HORECA,3
78,7025,San Miguel de Tucumán,Tucumán,A,Gary Griffith,23686287840,Comercial Central,Calle J.J. Castelli N° 179,LU,29-0335083,2024-04-25,2025-05-15,-30.145951,-59.558033,CEX,8715.09,RECREATIONAL,3
