codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
79,3102,Jesús María,Córdoba,A,Vernon Gang,20302517714,Comercial Sur,Calle Belgrano N° 166,JU,29-9585615,2023-11-05,2025-04-19,-31.027205,-63.521138,EFE,3900.76,GROCERY,3
88,6381,Santa Fe,Santa Fe,I,Terrence Jacko,30070311823,Comercial Sur,Diagonal Tucumán N° 943,MA,37-0969347,2024-10-19,2025-04-19,-30.077367,-58.186447,EFE,9566.64,RESTAURANTE,3
92,9626,Aluminé,Neuquén,A,Scott Schulte,20300970890,Distribuidora Central,Calle 8 N° 34,MI,37-2971745,2024-01-07,2025-04-19,-53.738142,-67.334179,EFE,0.0,HOTEL,3
82,3273,Puerto San Julián,Santa Cruz,A,Leeanna Holmes,20587416133,Comercial Oeste,Blv. Chubut N° 797,MA,26-6459007,2023-11-24,2025-04-19,-31.935304,-63.88677,EFE,1719.73,KIOSK,3
95,7578,Río Tercero,Córdoba,A,Douglas Warren,20287983929,Distribuidora Sur,Calle 9 N° 795,MI,38-6467572,2024-02-26,2025-04-19,-33.286389,-68.173605,CEX,0.0,RESTAURANTE,3
78,6245,San Francisco,Córdoba,I,Betty Silverstein,27957086486,Distribuidora Norte,Avenida La Rioja N° 271,MI,38-5044841,2024-08-06,2025-04-19,-28.286345,-57.448198,EFE,0.0,KIOSK,3
79,9911,Machagai,Chaco,A,Peggy Lorraine,34644960571,Comercial Este,Avenida Belgrano N° 703,LU,29-5760870,2025-01-23,2025-04-19,-53.901163,-67.112845,CEX,0.0,GROCERY,3
83,7564,San Ramón de la Nueva Orán,Salta,A,Carolina Wright,33931735657,Comercial Este,Avenida Neuquén N° 63,LU,34-3238844,2024-09-23,2025-04-19,-25.140984,-54.974216,CEX,3544.06,TEA,3
84,9373,Banda del Río Salí,Tucumán,A,Pedro Adkins,23539885796,Almacén Oeste,Calle 1 N° 379,DO,38-0595279,2024-12-26,2025-04-19,-38.642127,-70.025221,CEX,9929.14,HORECA,3
93,1635,Tandil,Buenos Aires,A,Gary Griffith,23686287840,Comercial Central,Calle J.J. Castelli N° 179,MA,29-0335083,2024-04-25,2025-04-19,-30.145951,-59.558033,EFE,0.0,RECREATIONAL,3
