codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
100,1186,Villa María,Córdoba,A,Vernon Gang,20302517714,Comercial Sur,Calle Belgrano N° 166,VI,29-9585615,2023-11-05,2025-05-14,-31.027205,-63.521138,CEX,0.0,GROCERY,3
99,2101,Pomán,Catamarca,A,Terrence Jacko,30070311823,Comercial Sur,Diagonal Tucumán N° 943,MI,37-0969347,2024-10-19,2025-05-14,-30.077367,-58.186447,CEX,0.0,RESTAURANTE,3
94,3419,Campo Quijano,Salta,A,Scott Schulte,20300970890,Distribuidora Central,Calle 8 N° 34,MA,37-2971745,2024-01-07,2025-05-14,-53.738142,-67.334179,EFE,0.0,HOTEL,3
93,7703,Rivadavia,Mendoza,A,Leeanna Holmes,20587416133,Comercial Oeste,Blv. Chubut N° 797,MI,26-6459007,2023-11-24,2025-05-14,-31.935304,-63.88677,CEX,9767.07,KIOSK,3
97,3436,Posadas,Misiones,A,Douglas Warren,20287983929,Distribuidora Sur,Calle 9 N° 795,LU,38-6467572,2024-02-26,2025-05-14,-33.286389,-68.173605,CEX,0.0,RESTAURANTE,3
91,3065,Trevelin,Chubut,A,Betty Silverstein,27957086486,Distribuidora Norte,Avenida La Rioja N° 271,LU,38-5044841,2024-08-06,2025-05-14,-28.286345,-57.448198,EFE,0.0,KIOSK,3
81,3739,Campana,Buenos Aires,A,Peggy Lorraine,34644960571,Comercial Este,Avenida Belgrano N° 703,SA,29-5760870,2025-01-23,2025-05-14,-53.901163,-67.112845,EFE,0.0,GROCERY,3
85,3255,Chilecito,La Rioja,A,Carolina Wright,33931735657,Comercial Este,Avenida Neuquén N° 63,SA,34-3238844,2024-09-23,2025-05-14,-25.140984,-54.974216,EFE,0.0,TEA,3
84,7452,La Banda,Santiago del Estero,A,Pedro Adkins,23539885796,Almacén Oeste,Calle 1 N° 379,MA,38-0595279,2024-12-26,2025-05-14,-38.642127,-70.025221,CEX,0.0,HORECA,3
90,5194,Viedma,Río Negro,I,Gary Griffith,23686287840,Comercial Central,Calle J.J. Castelli N° 179,MA,29-0335083,2024-04-25,2025-05-14,-30.145951,-59.558033,EFE,9977.54,RECREATIONAL,3
