codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
77,7012,Puerto Rico,Misiones,A,Vernon Gang,20302517714,Comercial Sur,Calle Belgrano N° 166,LU,29-9585615,2023-11-05,2025-05-18,-31.027205,-63.521138,CEX,0.0,GROCERY,3
83,4609,Famatina,La Rioja,A,Terrence Jacko,30070311823,Comercial Sur,Diagonal Tucumán N° 943,DO,37-0969347,2024-10-19,2025-05-18,-30.077367,-58.186447,EFE,0.0,RESTAURANTE,3
98,2903,Bella Vista,Corrientes,I,Scott Schulte,20300970890,Distribuidora Central,Calle 8 N° 34,SA,37-2971745,2024-01-07,2025-05-18,-53.738142,-67.334179,CEX,3329.22,HOTEL,3
88,8077,Jesús María,Córdoba,A,Leeanna Holmes,20587416133,Comercial Oeste,Blv. Chubut N° 797,LU,26-6459007,2023-11-24,2025-05-18,-31.935304,-63.88677,EFE,0.0,KIOSK,3
79,1149,La Plata,Buenos Aires,A,Douglas Warren,20287983929,Distribuidora Sur,Calle 9 N° 795,SA,38-6467572,2024-02-26,2025-05-18,-33.286389,-68.173605,CEX,0.0,RESTAURANTE,3
83,3134,Aluminé,Neuquén,I,Betty Silverstein,27957086486,Distribuidora Norte,Avenida La Rioja N° 271,SA,38-5044841,2024-08-06,2025-05-18,-28.286345,-57.448198,CEX,2235.27,KIOSK,3
87,8258,Perico,Jujuy,I,Peggy Lorraine,34644960571,Comercial Este,Avenida Belgrano N° 703,JU,29-5760870,2025-01-23,2025-05-18,-53.901163,-67.112845,EFE,3918.65,GROCERY,3
76,8780,Jardín América,Misiones,A,Carolina Wright,33931735657,Comercial Este,Avenida Neuquén N° 63,SA,34-3238844,2024-09-23,2025-05-18,-25.140984,-54.974216,EFE,9699.48,TEA,3
88,9351,Monteros,Tucumán,A,Pedro Adkins,23539885796,Almacén Oeste,Calle 1 N° 379,LU,38-0595279,2024-12-26,2025-05-18,-38.642127,-70.025221,EFE,0.0,HORECA,3
79,8616,Las Lomitas,Formosa,A,Gary Griffith,23686287840,Comercial Central,Calle J.J. Castelli N° 179,JU,29-0335083,2024-04-25,2025-05-18,-30.145951,-59.558033,EFE,7055.22,RECREATIONAL,3
