codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
78,6006,San Ramón de la Nueva Orán,Salta,A,Vernon Gang,20302517714,Comercial Sur,Calle Belgrano N° 166,LU,29-9585615,2023-11-05,2025-06-03,-31.027205,-63.521138,EFE,3319.07,GROCERY,3
87,6527,Valle Viejo,Catamarca,I,Terrence Jacko,30070311823,Comercial Sur,Diagonal Tucumán N° 943,MI,37-0969347,2024-10-19,2025-06-03,-30.077367,-58.186447,EFE,2942.66,RESTAURANTE,3
80,5664,Santo Tomé,Corrientes,A,Scott Schulte,20300970890,Distribuidora Central,Calle 8 N° 34,DO,37-2971745,2024-01-07,2025-06-03,-53.738142,-67.334179,CEX,0.0,HOTEL,3
77,4702,Barranqueras,Chaco,A,Leeanna Holmes,20587416133,Comercial Oeste,Blv. Chubut N° 797,VI,26-6459007,2023-11-24,2025-06-03,-31.935304,-63.88677,CEX,4864.4,KIOSK,3
76,7612,Mendoza,Mendoza,A,Douglas Warren,20287983929,Distribuidora Sur,Calle 9 N° 795,SA,38-6467572,2024-02-26,2025-06-03,-33.286389,-68.173605,EFE,6075.11,RESTAURANTE,3
80,4516,Trelew,Chubut,A,Betty Silverstein,27957086486,Distribuidora Norte,Avenida La Rioja N° 271,MI,38-5044841,2024-08-06,2025-06-03,-28.286345,-57.448198,EFE,6939.62,KIOSK,3
97,1720,Villa General Güemes,Formosa,A,Peggy Lorraine,34644960571,Comercial Este,Avenida Belgrano N° 703,DO,29-5760870,2025-01-23,2025-06-03,-53.901163,-67.112845,CEX,9515.93,GROCERY,3
76,9068,Río Turbio,Santa Cruz,A,Carolina Wright,33931735657,Comercial Este,Avenida Neuquén N° 63,JU,34-3238844,2024-09-23,2025-06-03,-25.140984,-54.974216,EFE,0.0,TEA,3
93,2727,Humahuaca,Jujuy,A,Pedro Adkins,23539885796,Almacén Oeste,Calle 1 N° 379,MI,38-0595279,2024-12-26,2025-06-03,-38.642127,-70.025221,EFE,0.0,HORECA,3
91,8483,Dolavon,Chubut,A,Gary Griffith,23686287840,Comercial Central,Calle J.J. Castelli N° 179,DO,29-0335083,2024-04-25,2025-06-03,-30.145951,-59.558033,CEX,8605.93,RECREATIONAL,3
