codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
84,4591,Goya,Corrientes,A,Vernon Gang,20302517714,Comercial Sur,Calle Belgrano N° 166,LU,29-9585615,2023-11-05,2025-04-18,-31.027205,-63.521138,CEX,0.0,GROCERY,3
90,7891,La Rioja,La Rioja,I,Terrence Jacko,30070311823,Comercial Sur,Diagonal Tucumán N° 943,MA,37-0969347,2024-10-19,2025-04-18,-30.077367,-58.186447,EFE,8485.35,RESTAURANTE,3
76,4591,Caleta Olivia,Santa Cruz,I,Scott Schulte,20300970890,Distribuidora Central,Calle 8 N° 34,VI,37-2971745,2024-01-07,2025-04-18,-53.738142,-67.334179,EFE,0.0,HOTEL,3
85,3522,Diamante,Entre Ríos,I,Leeanna Holmes,20587416133,Comercial Oeste,Blv. Chubut N° 797,JU,26-6459007,2023-11-24,2025-04-18,-31.935304,-63.88677,EFE,5581.39,KIOSK,3
92,2475,Tilcara,Jujuy,A,Douglas Warren,20287983929,Distribuidora Sur,Calle 9 N° 795,DO,38-6467572,2024-02-26,2025-04-18,-33.286389,-68.173605,CEX,0.0,RESTAURANTE,3
83,8020,Palpalá,Jujuy,I,Betty Silverstein,27957086486,Distribuidora Norte,Avenida La Rioja N° 271,DO,38-5044841,2024-08-06,2025-04-18,-28.286345,-57.448198,EFE,0.0,KIOSK,3
80,4849,Lamarque,Río Negro,A,Peggy Lorraine,34644960571,Comercial Este,Avenida Belgrano N° 703,JU,29-5760870,2025-01-23,2025-04-18,-53.901163,-67.112845,CEX,1605.14,GROCERY,3
76,3544,Villa General Güemes,Formosa,A,Carolina Wright,33931735657,Comercial Este,Avenida Neuquén N° 63,JU,34-3238844,2024-09-23,2025-04-18,-25.140984,-54.974216,EFE,0.0,TEA,3
90,3103,Charata,Chaco,A,Pedro Adkins,23539885796,Almacén Oeste,Calle 1 N° 379,LU,38-0595279,2024-12-26,2025-04-18,-38.642127,-70.025221,CEX,0.0,HORECA,3
78,7675,La Banda,Santiago del Estero,A,Gary Griffith,23686287840,Comercial Central,Calle J.J. Castelli N° 179,LU,29-0335083,2024-04-25,2025-04-18,-30.145951,-59.558033,CEX,0.0,RECREATIONAL,3
