codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
82,7286,El Calafate,Santa Cruz,A,Vernon Gang,20302517714,Comercial Sur,Calle Belgrano N° 166,MI,29-9585615,2023-11-05,2025-05-12,-31.027205,-63.521138,CEX,8376.03,GROCERY,3
93,9296,Tolhuin,Tierra del Fuego,A,Terrence Jacko,30070311823,Comercial Sur,Diagonal Tucumán N° 943,LU,37-0969347,2024-10-19,2025-05-12,-30.077367,-58.186447,EFE,4539.11,RESTAURANTE,3
81,7923,Villa Dolores,Córdoba,A,Scott Schulte,20300970890,Distribuidora Central,Calle 8 N° 34,MI,37-2971745,2024-01-07,2025-05-12,-53.738142,-67.334179,CEX,0.0,HOTEL,3
97,7575,Tartagal,Salta,I,Leeanna Holmes,20587416133,Comercial Oeste,Blv. Chubut N° 797,LU,26-6459007,2023-11-24,2025-05-12,-31.935304,-63.88677,EFE,1953.19,KIOSK,3
94,8034,Posadas,Misiones,A,Douglas Warren,20287983929,Distribuidora Sur,Calle 9 N° 795,SA,38-6467572,2024-02-26,2025-05-12,-33.286389,-68.173605,CEX,6647.35,RESTAURANTE,3
97,9230,Bella Vista,Corrientes,A,Betty Silverstein,27957086486,Distribuidora Norte,Avenida La Rioja N° 271,LU,38-5044841,2024-08-06,2025-05-12,-28.286345,-57.448198,EFE,8642.31,KIOSK,3
85,9346,Machagai,Chaco,A,Peggy Lorraine,34644960571,Comercial Este,Avenida Belgrano N° 703,SA,29-5760870,2025-01-23,2025-05-12,-53.901163,-67.112845,CEX,0.0,GROCERY,3
76,5707,Tolhuin,Tierra del Fuego,A,Carolina Wright,33931735657,Comercial Este,Avenida Neuquén N° 63,MA,34-3238844,2024-09-23,2025-05-12,-25.140984,-54.974216,CEX,0.0,TEA,3
88,7117,Pomán,Catamarca,A,Pedro Adkins,23539885796,Almacén Oeste,Calle 1 N° 379,DO,38-0595279,2024-12-26,2025-05-12,-38.642127,-70.025221,CEX,7703.39,HORECA,3
96,3694,Nueva Galia,San Luis,A,Gary Griffith,23686287840,Comercial Central,Calle J.J. Castelli N° 179,MA,29-0335083,2024-04-25,2025-05-12,-30.145951,-59.558033,EFE,2393.45,RECREATIONAL,3
