codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
88,1786,Jardín América,Misiones,A,Vernon Gang,20302517714,Comercial Sur,Calle Belgrano N° 166,SA,29-9585615,2023-11-05,2025-04-27,-31.027205,-63.521138,EFE,0.0,GROCERY,3
95,8017,Diamante,Entre Ríos,A,Terrence Jacko,30070311823,Comercial Sur,Diagonal Tucumán N° 943,SA,37-0969347,2024-10-19,2025-04-27,-30.077367,-58.186447,EFE,0.0,RESTAURANTE,3
77,1926,Valle Viejo,Catamarca,I,Scott Schulte,20300970890,Distribuidora Central,Calle 8 N° 34,LU,37-2971745,2024-01-07,2025-04-27,-53.738142,-67.334179,CEX,9542.31,HOTEL,3
89,8671,El Carmen,Jujuy,A,Leeanna Holmes,20587416133,Comercial Oeste,Blv. Chubut N° 797,JU,26-6459007,2023-11-24,2025-04-27,-31.935304,-63.88677,EFE,0.0,KIOSK,3
85,7049,Paso de los Libres,Corrientes,A,Douglas Warren,20287983929,Distribuidora Sur,Calle 9 N° 795,VI,38-6467572,2024-02-26,2025-04-27,-33.286389,-68.173605,EFE,0.0,RESTAURANTE,3
82,7595,Cipolletti,Río Negro,A,Betty Silverstein,27957086486,Distribuidora Norte,Avenida La Rioja N° 271,MI,38-5044841,2024-08-06,2025-04-27,-28.286345,-57.448198,EFE,7924.71,KIOSK,3
84,6804,Río Turbio,Santa Cruz,A,Peggy Lorraine,34644960571,Comercial Este,Avenida Belgrano N° 703,LU,29-5760870,2025-01-23,2025-04-27,-53.901163,-67.112845,CEX,2083.61,GROCERY,3
96,3130,Añatuya,Santiago del Estero,A,Carolina Wright,33931735657,Comercial Este,Avenida Neuquén N° 63,MA,34-3238844,2024-09-23,2025-04-27,-25.140984,-54.974216,CEX,7752.68,TEA,3
93,6775,Belgramo,Catamarca,A,Pedro Adkins,23539885796,Almacén Oeste,Calle 1 N° 379,LU,38-0595279,2024-12-26,2025-04-27,-38.642127,-70.025221,EFE,0.0,HORECA,3
83,5648,Goya,Corrientes,A,Gary Griffith,23686287840,Comercial Central,Calle J.J. Castelli N° 179,LU,29-0335083,2024-04-25,2025-04-27,-30.145951,-59.558033,CEX,3145.19,RECREATIONAL,3
