codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
77,4431,Las Lomitas,Formosa,A,Vernon Gang,20302517714,Comercial Sur,Calle Belgrano N° 166,SA,29-9585615,2023-11-05,2025-05-06,-31.027205,-63.521138,EFE,7810.61,GROCERY,3
100,2530,Tunuyán,Mendoza,A,Terrence Jacko,30070311823,Comercial Sur,Diagonal Tucumán N° 943,DO,37-0969347,2024-10-19,2025-05-06,-30.077367,-58.186447,EFE,0.0,RESTAURANTE,3
95,2273,Famatina,La Rioja,I,Scott Schulte,20300970890,Distribuidora Central,Calle 8 N° 34,MA,37-2971745,2024-01-07,2025-05-06,-53.738142,-67.334179,EFE,6727.7,HOTEL,3
96,1489,Quitilipi,Chaco,I,Leeanna Holmes,20587416133,Comercial Oeste,Blv. Chubut N° 797,LU,26-6459007,2023-11-24,2025-05-06,-31.935304,-63.88677,EFE,0.0,KIOSK,3
77,8394,Villa Gobernador Gálvez,Santa Fe,A,Douglas Warren,20287983929,Distribuidora Sur,Calle 9 N° 795,DO,38-6467572,2024-02-26,2025-05-06,-33.286389,-68.173605,EFE,0.0,RESTAURANTE,3
89,2056,La Plata,Buenos Aires,I,Betty Silverstein,27957086486,Distribuidora Norte,Avenida La Rioja N° 271,LU,38-5044841,2024-08-06,2025-05-06,-28.286345,-57.448198,EFE,6458.53,KIOSK,3
82,4430,Gualeguay,Entre Ríos,A,Peggy Lorraine,34644960571,Comercial Este,Avenida Belgrano N° 703,SA,29-5760870,2025-01-23,2025-05-06,-53.901163,-67.112845,CEX,8439.13,GROCERY,3
86,2959,Lules,Tucumán,A,Carolina Wright,33931735657,Comercial Este,Avenida Neuquén N° 63,JU,34-3238844,2024-09-23,2025-05-06,-25.140984,-54.974216,EFE,0.0,TEA,3
100,9053,Pocito,San Juan,A,Pedro Adkins,23539885796,Almacén Oeste,Calle 1 N° 379,LU,38-0595279,2024-12-26,2025-05-06,-38.642127,-70.025221,CEX,0.0,HORECA,3
92,4593,Yerba Buena,Tucumán,A,Gary Griffith,23686287840,Comercial Central,Calle J.J. Castelli N° 179,MA,29-0335083,2024-04-25,2025-05-06,-30.145951,-59.558033,EFE,7398.53,RECREATIONAL,3
