codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
111,9373,Junín,Buenos Aires,A,Daniella Halas,30465532098,Almacén Sur,Avenida Rawson N° 6740,VI,29-2385856,2023-12-05,2025-06-03,-30.557701,-66.61774,CEX,1729.32,SHOPPING,4
116,6806,Santo Tomé,Santa Fe,A,Tommy Easterly,26531852596,Distribuidora Oeste,Blv. Alvear N° 668,JU,29-5004481,2024-03-04,2025-06-03,-42.501896,-69.27095,CEX,4788.24,HORECA,4
112,7213,Federación,Entre Ríos,I,Cynthia Marshall,26484416205,Comercial Oeste,Avenida Río Gallegos N° 67,DO,36-9306503,2024-03-06,2025-06-03,-33.784634,-66.481973,CEX,0.0,AIRPORT,4
106,2444,Rivadavia,San Juan,A,Bong Testani,33618425953,Almacén Oeste,Diagonal Posadas N° 891,MI,29-7629384,2025-05-14,2025-06-03,-44.996329,-69.922706,CEX,2162.47,PETROL,4
105,4621,Pirané,Formosa,A,Susan Steiger,25205542085,Almacén Este,Diagonal 5 N° 9299,VI,17-3918506,2025-05-23,2025-06-03,-44.531089,-67.991183,CEX,0.0,HORECA,4
108,1081,Loreto,Santiago del Estero,A,Marguerite Fuhr,20807562383,Almacén Sur,Calle J.B. Alberdi N° 46,SA,38-3810704,2024-09-02,2025-06-03,-26.745353,-65.286984,EFE,0.0,HORECA,4
103,6635,Concepción del Uruguay,Entre Ríos,A,David Platt,20993961821,Almacén Oeste,Camino J.B. Alberdi N° 722,MI,34-0212631,2023-06-13,2025-06-03,-53.939787,-67.050701,EFE,0.0,AIRPORT,4
108,3590,Gualeguay,Entre Ríos,I,Samantha Long,34671047998,Comercial Este,Avenida 5 N° 648,LU,37-1108217,2024-04-13,2025-06-03,-44.137927,-69.846301,EFE,7077.72,PETROL,4
116,7334,La Plata,Buenos Aires,A,Kenneth Wheatley,24327018522,Almacén Este,Calle Corrientes N° 14,MA,38-0119566,2025-02-18,2025-06-03,-26.20309,-65.664963,CEX,2351.06,RECREATIONAL,4
112,8190,Santa Rosa,Catamarca,A,Carol Campbell,33095992522,Comercial Central,Avenida Catamarca N° 587,DO,26-7193830,2023-10-06,2025-06-03,-29.838616,-66.5526,EFE,0.0,GROCERY,4
