codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
112,4665,Federación,Entre Ríos,I,Daniella Halas,30465532098,Almacén Sur,Avenida Rawson N° 6740,JU,29-2385856,2023-12-05,2025-06-02,-30.557701,-66.61774,CEX,0.0,SHOPPING,4
117,3986,Termas de Río Hondo,Santiago del Estero,A,Tommy Easterly,26531852596,Distribuidora Oeste,Blv. Alvear N° 668,VI,29-5004481,2024-03-04,2025-06-02,-42.501896,-69.27095,EFE,5822.75,HORECA,4
104,6770,Rosario de Lerma,Salta,I,Cynthia Marshall,26484416205,Comercial Oeste,Avenida Río Gallegos N° 67,DO,36-9306503,2024-03-06,2025-06-02,-33.784634,-66.481973,CEX,5786.21,AIRPORT,4
118,1363,Famatina,La Rioja,A,Bong Testani,33618425953,Almacén Oeste,Diagonal Posadas N° 891,MA,29-7629384,2025-05-14,2025-06-02,-44.996329,-69.922706,CEX,0.0,PETROL,4
105,4542,Pirané,Formosa,A,Susan Steiger,25205542085,Almacén Este,Diagonal 5 N° 9299,VI,17-3918506,2025-05-23,2025-06-02,-44.531089,-67.991183,CEX,5242.84,HORECA,4
114,6223,Leandro N. Alem,Misiones,A,Marguerite Fuhr,20807562383,Almacén Sur,Calle J.B. Alberdi N° 46,VI,38-3810704,2024-09-02,2025-06-02,-26.745353,-65.286984,EFE,0.0,HORECA,4
107,8814,Villa Carlos Paz,Córdoba,I,David Platt,20993961821,Almacén Oeste,Camino J.B. Alberdi N° 722,MI,34-0212631,2023-06-13,2025-06-02,-53.939787,-67.050701,EFE,0.0,AIRPORT,4
119,1085,Caucete,San Juan,I,Samantha Long,34671047998,Comercial Este,Avenida 5 N° 648,MA,37-1108217,2024-04-13,2025-06-02,-44.137927,-69.846301,EFE,0.0,PETROL,4
108,5888,San Luis,San Luis,A,Kenneth Wheatley,24327018522,Almacén Este,Calle Corrientes N° 14,SA,38-0119566,2025-02-18,2025-06-02,-26.20309,-65.664963,CEX,1503.27,RECREATIONAL,4
115,2129,Allen,Río Negro,A,Carol Campbell,33095992522,Comercial Central,Avenida Catamarca N° 587,MA,26-7193830,2023-10-06,2025-06-02,-29.838616,-66.5526,CEX,2572.46,GROCERY,4
