codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
107,6240,Monteros,Tucumán,I,Daniella Halas,30465532098,Almacén Sur,Avenida Rawson N° 6740,JU,29-2385856,2023-12-05,2025-04-28,-30.557701,-66.61774,EFE,2842.18,SHOPPING,4
114,2854,Pocito,San Juan,A,Tommy Easterly,26531852596,Distribuidora Oeste,Blv. Alvear N° 668,JU,29-5004481,2024-03-04,2025-04-28,-42.501896,-69.27095,EFE,5374.59,HORECA,4
124,7545,Rawson,Chubut,A,Cynthia Marshall,26484416205,Comercial Oeste,Avenida Río Gallegos N° 67,JU,36-9306503,2024-03-06,2025-04-28,-33.784634,-66.481973,CEX,0.0,AIRPORT,4
116,5219,Villa Constitución,Santa Fe,A,Bong Testani,33618425953,Almacén Oeste,Diagonal Posadas N° 891,VI,29-7629384,2025-05-14,2025-04-28,-44.996329,-69.922706,CEX,0.0,PETROL,4
109,1287,Rawson,San Juan,A,Susan Steiger,25205542085,Almacén Este,Diagonal 5 N° 9299,LU,17-3918506,2025-05-23,2025-04-28,-44.531089,-67.991183,CEX,1866.02,HORECA,4
117,5789,Loreto,Santiago del Estero,I,Marguerite Fuhr,20807562383,Almacén Sur,Calle J.B. Alberdi N° 46,LU,38-3810704,2024-09-02,2025-04-28,-26.745353,-65.286984,EFE,0.0,HORECA,4
103,8560,Villa Gobernador Gálvez,Santa Fe,A,David Platt,20993961821,Almacén Oeste,Camino J.B. Alberdi N° 722,MI,34-0212631,2023-06-13,2025-04-28,-53.939787,-67.050701,CEX,0.0,AIRPORT,4
112,7096,Unión,San Luis,A,Samantha Long,34671047998,Comercial Este,Avenida 5 N° 648,JU,37-1108217,2024-04-13,2025-04-28,-44.137927,-69.846301,CEX,0.0,PETROL,4
121,2723,Eldorado,Misiones,A,Kenneth Wheatley,24327018522,Almacén Este,Calle Corrientes N° 14,VI,38-0119566,2025-02-18,2025-04-28,-26.20309,-65.664963,CEX,0.0,RECREATIONAL,4
116,3911,Necochea,Buenos Aires,I,Carol Campbell,33095992522,Comercial Central,Avenida Catamarca N° 587,MI,26-7193830,2023-10-06,2025-04-28,-29.838616,-66.5526,CEX,0.0,GROCERY,4
