codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
117,5310,San Rafael,Mendoza,A,Daniella Halas,30465532098,Almacén Sur,Avenida Rawson N° 6740,DO,29-2385856,2023-12-05,2025-05-13,-30.557701,-66.61774,CEX,0.0,SHOPPING,4
125,4870,Termas de Río Hondo,Santiago del Estero,A,Tommy Easterly,26531852596,Distribuidora Oeste,Blv. Alvear N° 668,DO,29-5004481,2024-03-04,2025-05-13,-42.501896,-69.27095,EFE,0.0,HORECA,4
104,6792,Diamante,Entre Ríos,A,Cynthia Marshall,26484416205,Comercial Oeste,Avenida Río Gallegos N° 67,MA,36-9306503,2024-03-06,2025-05-13,-33.784634,-66.481973,EFE,4976.21,AIRPORT,4
108,9704,Allen,Río Negro,A,Bong Testani,33618425953,Almacén Oeste,Diagonal Posadas N° 891,VI,29-7629384,2025-05-14,2025-05-13,-44.996329,-69.922706,EFE,0.0,PETROL,4
113,8492,Fraile Pintado,Jujuy,A,Susan Steiger,25205542085,Almacén Este,Diagonal 5 N° 9299,SA,17-3918506,2025-05-23,2025-05-13,-44.531089,-67.991183,EFE,0.0,HORECA,4
107,8717,Villa Carlos Paz,Córdoba,A,Marguerite Fuhr,20807562383,Almacén Sur,Calle J.B. Alberdi N° 46,MA,38-3810704,2024-09-02,2025-05-13,-26.745353,-65.286984,EFE,0.0,HORECA,4
115,3289,Sumampa,Santiago del Estero,A,David Platt,20993961821,Almacén Oeste,Camino J.B. Alberdi N° 722,JU,34-0212631,2023-06-13,2025-05-13,-53.939787,-67.050701,CEX,3183.61,AIRPORT,4
111,1850,Aguaray,Salta,A,Samantha Long,34671047998,Comercial Este,Avenida 5 N° 648,SA,37-1108217,2024-04-13,2025-05-13,-44.137927,-69.846301,CEX,0.0,PETROL,4
116,7185,Lago Puelo,Chubut,A,Kenneth Wheatley,24327018522,Almacén Este,Calle Corrientes N° 14,JU,38-0119566,2025-02-18,2025-05-13,-26.20309,-65.664963,EFE,1354.76,RECREATIONAL,4
112,2515,Ingeniero Juárez,Formosa,A,Carol Campbell,33095992522,Comercial Central,Avenida Catamarca N° 587,JU,26-7193830,2023-10-06,2025-05-13,-29.838616,-66.5526,CEX,6224.07,GROCERY,4
