codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
124,1352,San Martín de los Andes,Neuquén,A,Daniella Halas,30465532098,Almacén Sur,Avenida Rawson N° 6740,LU,29-2385856,2023-12-05,2025-06-06,-30.557701,-66.61774,CEX,8936.83,SHOPPING,4
109,8795,Leandro N. Alem,Misiones,A,Tommy Easterly,26531852596,Distribuidora Oeste,Blv. Alvear N° 668,JU,29-5004481,2024-03-04,2025-06-06,-42.501896,-69.27095,CEX,4849.41,HORECA,4
117,9863,Cinco Saltos,Río Negro,A,Cynthia Marshall,26484416205,Comercial Oeste,Avenida Río Gallegos N° 67,MI,36-9306503,2024-03-06,2025-06-06,-33.784634,-66.481973,CEX,0.0,AIRPORT,4
106,1162,Alta Gracia,Córdoba,A,Bong Testani,33618425953,Almacén Oeste,Diagonal Posadas N° 891,MA,29-7629384,2025-05-14,2025-06-06,-44.996329,-69.922706,CEX,0.0,PETROL,4
111,8204,Charata,Chaco,A,Susan Steiger,25205542085,Almacén Este,Diagonal 5 N° 9299,SA,17-3918506,2025-05-23,2025-06-06,-44.531089,-67.991183,EFE,0.0,HORECA,4
103,9228,Perico,Jujuy,A,Marguerite Fuhr,20807562383,Almacén Sur,Calle J.B. Alberdi N° 46,LU,38-3810704,2024-09-02,2025-06-06,-26.745353,-65.286984,CEX,0.0,HORECA,4
124,4437,Quines,San Luis,A,David Platt,20993961821,Almacén Oeste,Camino J.B. Alberdi N° 722,MI,34-0212631,2023-06-13,2025-06-06,-53.939787,-67.050701,EFE,0.0,AIRPORT,4
109,1438,Trelew,Chubut,I,Samantha Long,34671047998,Comercial Este,Avenida 5 N° 648,SA,37-1108217,2024-04-13,2025-06-06,-44.137927,-69.846301,CEX,2650.9,PETROL,4
115,4746,Lamarque,Río Negro,I,Kenneth Wheatley,24327018522,Almacén Este,Calle Corrientes N° 14,MI,38-0119566,2025-02-18,2025-06-06,-26.20309,-65.664963,CEX,7025.88,RECREATIONAL,4
115,2300,Humahuaca,Jujuy,I,Carol Campbell,33095992522,Comercial Central,Avenida Catamarca N° 587,VI,26-7193830,2023-10-06,2025-06-06,-29.838616,-66.5526,CEX,7722.37,GROCERY,4
