codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
118,7178,Clodomira,Santiago del Estero,A,Daniella Halas,30465532098,Almacén Sur,Avenida Rawson N° 6740,JU,29-2385856,2023-12-05,2025-04-20,-30.557701,-66.61774,CEX,0.0,SHOPPING,4
101,9403,Rawson,San Juan,A,Tommy Easterly,26531852596,Distribuidora Oeste,Blv. Alvear N° 668,VI,29-5004481,2024-03-04,2025-04-20,-42.501896,-69.27095,CEX,1729.34,HORECA,4
104,6756,Valle Viejo,Catamarca,A,Cynthia Marshall,26484416205,Comercial Oeste,Avenida Río Gallegos N° 67,JU,36-9306503,2024-03-06,2025-04-20,-33.784634,-66.481973,EFE,0.0,AIRPORT,4
109,5396,Gobernador Gregores,Santa Cruz,A,Bong Testani,33618425953,Almacén Oeste,Diagonal Posadas N° 891,JU,29-7629384,2025-05-14,2025-04-20,-44.996329,-69.922706,EFE,7257.29,PETROL,4
111,2826,Maipú,Mendoza,A,Susan Steiger,25205542085,Almacén Este,Diagonal 5 N° 9299,MA,17-3918506,2025-05-23,2025-04-20,-44.531089,-67.991183,CEX,2521.81,HORECA,4
108,7462,San Rafael,Mendoza,A,Marguerite Fuhr,20807562383,Almacén Sur,Calle J.B. Alberdi N° 46,SA,38-3810704,2024-09-02,2025-04-20,-26.745353,-65.286984,EFE,4817.11,HORECA,4
114,2883,Pirané,Formosa,A,David Platt,20993961821,Almacén Oeste,Camino J.B. Alberdi N° 722,JU,34-0212631,2023-06-13,2025-04-20,-53.939787,-67.050701,EFE,0.0,AIRPORT,4
124,6170,Simoca,Tucumán,A,Samantha Long,34671047998,Comercial Este,Avenida 5 N° 648,SA,37-1108217,2024-04-13,2025-04-20,-44.137927,-69.846301,CEX,0.0,PETROL,4
124,3262,Monteros,Tucumán,A,Kenneth Wheatley,24327018522,Almacén Este,Calle Corrientes N° 14,MA,38-0119566,2025-02-18,2025-04-20,-26.20309,-65.664963,EFE,2294.22,RECREATIONAL,4
124,1571,Simoca,Tucumán,A,Carol Campbell,33095992522,Comercial Central,Avenida Catamarca N° 587,SA,26-7193830,2023-10-06,2025-04-20,-29.838616,-66.5526,CEX,3965.8,GROCERY,4
