codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
108,9549,Esperanza,Santa Fe,I,Daniella Halas,30465532098,Almacén Sur,Avenida Rawson N° 6740,DO,29-2385856,2023-12-05,2025-05-14,-30.557701,-66.61774,CEX,5713.4,SHOPPING,4
120,5609,Palpalá,Jujuy,A,Tommy Easterly,26531852596,Distribuidora Oeste,Blv. Alvear N° 668,VI,29-5004481,2024-03-04,2025-05-14,-42.501896,-69.27095,EFE,0.0,HORECA,4
118,4520,Concepción del Uruguay,Entre Ríos,A,Cynthia Marshall,26484416205,Comercial Oeste,Avenida Río Gallegos N° 67,MI,36-9306503,2024-03-06,2025-05-14,-33.784634,-66.481973,CEX,0.0,AIRPORT,4
120,5499,Aimogasta,La Rioja,A,Bong Testani,33618425953,Almacén Oeste,Diagonal Posadas N° 891,VI,29-7629384,2025-05-14,2025-05-14,-44.996329,-69.922706,CEX,9453.93,PETROL,4
111,5112,La Quiaca,Jujuy,A,Susan Steiger,25205542085,Almacén Este,Diagonal 5 N° 9299,VI,17-3918506,2025-05-23,2025-05-14,-44.531089,-67.991183,CEX,0.0,HORECA,4
101,4397,Monte Caseros,Corrientes,A,Marguerite Fuhr,20807562383,Almacén Sur,Calle J.B. Alberdi N° 46,LU,38-3810704,2024-09-02,2025-05-14,-26.745353,-65.286984,CEX,9188.77,HORECA,4
102,7731,Corrientes,Corrientes,A,David Platt,20993961821,Almacén Oeste,Camino J.B. Alberdi N° 722,JU,34-0212631,2023-06-13,2025-05-14,-53.939787,-67.050701,EFE,0.0,AIRPORT,4
105,2248,San Miguel de Tucumán,Tucumán,A,Samantha Long,34671047998,Comercial Este,Avenida 5 N° 648,JU,37-1108217,2024-04-13,2025-05-14,-44.137927,-69.846301,EFE,5231.75,PETROL,4
111,7158,Aguilares,Tucumán,A,Kenneth Wheatley,24327018522,Almacén Este,Calle Corrientes N° 14,MI,38-0119566,2025-02-18,2025-05-14,-26.20309,-65.664963,EFE,0.0,RECREATIONAL,4
120,4036,Olavarría,Buenos Aires,I,Carol Campbell,33095992522,Comercial Central,Avenida Catamarca N° 587,LU,26-7193830,2023-10-06,2025-05-14,-29.838616,-66.5526,CEX,3468.86,GROCERY,4
