codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
111,9282,Tinogasta,Catamarca,A,Daniella Halas,30465532098,Almacén Sur,Avenida Rawson N° 6740,MI,29-2385856,2023-12-05,2025-06-04,-30.557701,-66.61774,EFE,0.0,SHOPPING,4
111,7612,Merlo,San Luis,A,Tommy Easterly,26531852596,Distribuidora Oeste,Blv. Alvear N° 668,MA,29-5004481,2024-03-04,2025-06-04,-42.501896,-69.27095,CEX,8694.8,HORECA,4
105,4646,Paso de los Libres,Corrientes,A,Cynthia Marshall,26484416205,Comercial Oeste,Avenida Río Gallegos N° 67,SA,36-9306503,2024-03-06,2025-06-04,-33.784634,-66.481973,EFE,0.0,AIRPORT,4
110,2155,Perito Moreno,Santa Cruz,A,Bong Testani,33618425953,Almacén Oeste,Diagonal Posadas N° 891,VI,29-7629384,2025-05-14,2025-06-04,-44.996329,-69.922706,EFE,0.0,PETROL,4
114,8866,Caucete,San Juan,A,Susan Steiger,25205542085,Almacén Este,Diagonal 5 N° 9299,DO,17-3918506,2025-05-23,2025-06-04,-44.531089,-67.991183,CEX,0.0,HORECA,4
101,9269,Ingeniero Huergo,Río Negro,A,Marguerite Fuhr,20807562383,Almacén Sur,Calle J.B. Alberdi N° 46,JU,38-3810704,2024-09-02,2025-06-04,-26.745353,-65.286984,EFE,4486.09,HORECA,4
108,7950,Arauco,La Rioja,A,David Platt,20993961821,Almacén Oeste,Camino J.B. Alberdi N° 722,DO,34-0212631,2023-06-13,2025-06-04,-53.939787,-67.050701,EFE,0.0,AIRPORT,4
115,9658,Río Grande,Tierra del Fuego,A,Samantha Long,34671047998,Comercial Este,Avenida 5 N° 648,VI,37-1108217,2024-04-13,2025-06-04,-44.137927,-69.846301,CEX,6578.11,PETROL,4
102,3123,Gualeguay,Entre Ríos,I,Kenneth Wheatley,24327018522,Almacén Este,Calle Corrientes N° 14,VI,38-0119566,2025-02-18,2025-06-04,-26.20309,-65.664963,EFE,4697.05,RECREATIONAL,4
117,1520,Jesús María,Córdoba,I,Carol Campbell,33095992522,Comercial Central,Avenida Catamarca N° 587,JU,26-7193830,2023-10-06,2025-06-04,-29.838616,-66.5526,CEX,0.0,GROCERY,4
