codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
112,1581,Fiambalá,Catamarca,A,Daniella Halas,30465532098,Almacén Sur,Avenida Rawson N° 6740,MA,29-2385856,2023-12-05,2025-05-20,-30.557701,-66.61774,EFE,0.0,SHOPPING,4
118,2524,Santa Lucía,San Juan,A,Tommy Easterly,26531852596,Distribuidora Oeste,Blv. Alvear N° 668,DO,29-5004481,2024-03-04,2025-05-20,-42.501896,-69.27095,CEX,0.0,HORECA,4
123,8413,Curuzú Cuatiá,Corrientes,A,Cynthia Marshall,26484416205,Comercial Oeste,Avenida Río Gallegos N° 67,MA,36-9306503,2024-03-06,2025-05-20,-33.784634,-66.481973,CEX,0.0,AIRPORT,4
108,6482,Villa Sanagasta,La Rioja,A,Bong Testani,33618425953,Almacén Oeste,Diagonal Posadas N° 891,DO,29-7629384,2025-05-14,2025-05-20,-44.996329,-69.922706,EFE,9465.51,PETROL,4
114,2588,Curuzú Cuatiá,Corrientes,A,Susan Steiger,25205542085,Almacén Este,Diagonal 5 N° 9299,LU,17-3918506,2025-05-23,2025-05-20,-44.531089,-67.991183,CEX,0.0,HORECA,4
103,8068,Santa Rosa,Catamarca,A,Marguerite Fuhr,20807562383,Almacén Sur,Calle J.B. Alberdi N° 46,JU,38-3810704,2024-09-02,2025-05-20,-26.745353,-65.286984,CEX,0.0,HORECA,4
122,9388,Monte Caseros,Corrientes,A,David Platt,20993961821,Almacén Oeste,Camino J.B. Alberdi N° 722,JU,34-0212631,2023-06-13,2025-05-20,-53.939787,-67.050701,CEX,2855.38,AIRPORT,4
110,2461,Caleta Olivia,Santa Cruz,I,Samantha Long,34671047998,Comercial Este,Avenida 5 N° 648,MI,37-1108217,2024-04-13,2025-05-20,-44.137927,-69.846301,EFE,0.0,PETROL,4
119,4141,Neuquén,Neuquén,A,Kenneth Wheatley,24327018522,Almacén Este,Calle Corrientes N° 14,VI,38-0119566,2025-02-18,2025-05-20,-26.20309,-65.664963,CEX,0.0,RECREATIONAL,4
109,8473,Lago Puelo,Chubut,A,Carol Campbell,33095992522,Comercial Central,Avenida Catamarca N° 587,VI,26-7193830,2023-10-06,2025-05-20,-29.838616,-66.5526,CEX,0.0,GROCERY,4
