codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
102,4794,Santa Lucía,San Juan,A,Daniella Halas,30465532098,Almacén Sur,Avenida Rawson N° 6740,JU,29-2385856,2023-12-05,2025-05-01,-30.557701,-66.61774,EFE,0.0,SHOPPING,4
115,4640,Godoy Cruz,Mendoza,A,Tommy Easterly,26531852596,Distribuidora Oeste,Blv. Alvear N° 668,JU,29-5004481,2024-03-04,2025-05-01,-42.501896,-69.27095,CEX,6599.34,HORECA,4
121,9237,Quines,San Luis,I,Cynthia Marshall,26484416205,Comercial Oeste,Avenida Río Gallegos N° 67,VI,36-9306503,2024-03-06,2025-05-01,-33.784634,-66.481973,EFE,0.0,AIRPORT,4
108,4226,Rafaela,Santa Fe,I,Bong Testani,33618425953,Almacén Oeste,Diagonal Posadas N° 891,SA,29-7629384,2025-05-14,2025-05-01,-44.996329,-69.922706,CEX,0.0,PETROL,4
123,7310,Río Gallegos,Santa Cruz,A,Susan Steiger,25205542085,Almacén Este,Diagonal 5 N° 9299,MA,17-3918506,2025-05-23,2025-05-01,-44.531089,-67.991183,EFE,0.0,HORECA,4
117,3895,Luján de Cuyo,Mendoza,I,Marguerite Fuhr,20807562383,Almacén Sur,Calle J.B. Alberdi N° 46,SA,38-3810704,2024-09-02,2025-05-01,-26.745353,-65.286984,EFE,2028.67,HORECA,4
119,3963,Las Breñas,Chaco,A,David Platt,20993961821,Almacén Oeste,Camino J.B. Alberdi N° 722,JU,34-0212631,2023-06-13,2025-05-01,-53.939787,-67.050701,CEX,4145.48,AIRPORT,4
116,4018,Pirané,Formosa,A,Samantha Long,34671047998,Comercial Este,Avenida 5 N° 648,JU,37-1108217,2024-04-13,2025-05-01,-44.137927,-69.846301,EFE,0.0,PETROL,4
118,2151,San Francisco,Córdoba,A,Kenneth Wheatley,24327018522,Almacén Este,Calle Corrientes N° 14,MI,38-0119566,2025-02-18,2025-05-01,-26.20309,-65.664963,EFE,0.0,RECREATIONAL,4
117,2888,Chos Malal,Neuquén,A,Carol Campbell,33095992522,Comercial Central,Avenida Catamarca N° 587,MI,26-7193830,2023-10-06,2025-05-01,-29.838616,-66.5526,CEX,2450.87,GROCERY,4
