codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
124,4671,General Roca,Río Negro,A,Daniella Halas,30465532098,Almacén Sur,Avenida Rawson N° 6740,MA,29-2385856,2023-12-05,2025-04-27,-30.557701,-66.61774,CEX,9067.21,SHOPPING,4
121,3902,Villa Constitución,Santa Fe,A,Tommy Easterly,26531852596,Distribuidora Oeste,Blv. Alvear N° 668,SA,29-5004481,2024-03-04,2025-04-27,-42.501896,-69.27095,EFE,0.0,HORECA,4
115,4771,Villa Ángela,Chaco,A,Cynthia Marshall,26484416205,Comercial Oeste,Avenida Río Gallegos N° 67,LU,36-9306503,2024-03-06,2025-04-27,-33.784634,-66.481973,EFE,0.0,AIRPORT,4
124,7187,San Luis,San Luis,A,Bong Testani,33618425953,Almacén Oeste,Diagonal Posadas N° 891,DO,29-7629384,2025-05-14,2025-04-27,-44.996329,-69.922706,EFE,0.0,PETROL,4
120,4841,Reconquista,Santa Fe,I,Susan Steiger,25205542085,Almacén Este,Diagonal 5 N° 9299,SA,17-3918506,2025-05-23,2025-04-27,-44.531089,-67.991183,CEX,1197.0,HORECA,4
108,5561,Salta,Salta,I,Marguerite Fuhr,20807562383,Almacén Sur,Calle J.B. Alberdi N° 46,VI,38-3810704,2024-09-02,2025-04-27,-26.745353,-65.286984,CEX,0.0,HORECA,4
125,9086,La Quiaca,Jujuy,A,David Platt,20993961821,Almacén Oeste,Camino J.B. Alberdi N° 722,LU,34-0212631,2023-06-13,2025-04-27,-53.939787,-67.050701,CEX,0.0,AIRPORT,4
115,5406,Empedrado,Corrientes,A,Samantha Long,34671047998,Comercial Este,Avenida 5 N° 648,LU,37-1108217,2024-04-13,2025-04-27,-44.137927,-69.846301,EFE,7576.04,PETROL,4
115,6309,Río Grande,Tierra del Fuego,A,Kenneth Wheatley,24327018522,Almacén Este,Calle Corrientes N° 14,SA,38-0119566,2025-02-18,2025-04-27,-26.20309,-65.664963,EFE,0.0,RECREATIONAL,4
123,3433,Cerrillos,Salta,A,Carol Campbell,33095992522,Comercial Central,Avenida Catamarca N° 587,JU,26-7193830,2023-10-06,2025-04-27,-29.838616,-66.5526,EFE,1612.51,GROCERY,4
