codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
101,4694,Las Heras,Santa Cruz,A,Daniella Halas,30465532098,Almacén Sur,Avenida Rawson N° 6740,JU,29-2385856,2023-12-05,2025-05-31,-30.557701,-66.61774,EFE,3533.61,SHOPPING,4
117,3798,Concordia,Entre Ríos,A,Tommy Easterly,26531852596,Distribuidora Oeste,Blv. Alvear N° 668,JU,29-5004481,2024-03-04,2025-05-31,-42.501896,-69.27095,CEX,0.0,HORECA,4
111,5506,Villa Regina,Río Negro,A,Cynthia Marshall,26484416205,Comercial Oeste,Avenida Río Gallegos N° 67,MA,36-9306503,2024-03-06,2025-05-31,-33.784634,-66.481973,EFE,3185.3,AIRPORT,4
115,7989,Venado Tuerto,Santa Fe,I,Bong Testani,33618425953,Almacén Oeste,Diagonal Posadas N° 891,SA,29-7629384,2025-05-14,2025-05-31,-44.996329,-69.922706,EFE,0.0,PETROL,4
120,5155,Puerto Madryn,Chubut,A,Susan Steiger,25205542085,Almacén Este,Diagonal 5 N° 9299,MI,17-3918506,2025-05-23,2025-05-31,-44.531089,-67.991183,CEX,0.0,HORECA,4
105,6185,Concepción del Uruguay,Entre Ríos,A,Marguerite Fuhr,20807562383,Almacén Sur,Calle J.B. Alberdi N° 46,MA,38-3810704,2024-09-02,2025-05-31,-26.745353,-65.286984,CEX,7586.8,HORECA,4
111,1519,Alta Gracia,Córdoba,I,David Platt,20993961821,Almacén Oeste,Camino J.B. Alberdi N° 722,VI,34-0212631,2023-06-13,2025-05-31,-53.939787,-67.050701,EFE,8466.61,AIRPORT,4
109,6617,Alta Gracia,Córdoba,A,Samantha Long,34671047998,Comercial Este,Avenida 5 N° 648,LU,37-1108217,2024-04-13,2025-05-31,-44.137927,-69.846301,EFE,0.0,PETROL,4
103,5298,Río Gallegos,Santa Cruz,A,Kenneth Wheatley,24327018522,Almacén Este,Calle Corrientes N° 14,MI,38-0119566,2025-02-18,2025-05-31,-26.20309,-65.664963,CEX,0.0,RECREATIONAL,4
123,2060,Puerto Rico,Misiones,A,Carol Campbell,33095992522,Comercial Central,Avenida Catamarca N° 587,MA,26-7193830,2023-10-06,2025-05-31,-29.838616,-66.5526,CEX,0.0,GROCERY,4
