codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
135,5098,Villa General Güemes,Formosa,I,Ernesto Dean,30511773809,Comercial Oeste,Avenida La Rioja N° 71,MA,37-5574580,2023-10-01,2025-05-02,-30.349188,-68.998715,CEX,0.0,PETROL,5
129,8475,General Roca,Río Negro,I,Michael Herron,23442592667,Comercial Norte,Av. Río Negro N° 849,MI,29-1373714,2024-08-20,2025-05-02,-30.529062,-64.466177,EFE,0.0,SHOPPING,5
134,9542,Tolhuin,Tierra del Fuego,A,Robert Ward,26121578154,Comercial Este,Blv. San Luis N° 11,SA,29-0073723,2023-08-29,2025-05-02,-27.161004,-66.56949,CEX,0.0,RESTAURANTE,5
126,8806,Paraná,Entre Ríos,A,Charles Wright,20864178103,Comercial Central,Diag. 3 N° 874,VI,38-2999362,2025-05-11,2025-05-02,-25.552832,-57.891868,CEX,5802.91,HORECA,5
136,4123,Frías,Santiago del Estero,A,Richard Jones,30979972764,Distribuidora Este,Diagonal Salta N° 813,MA,37-2481696,2024-01-08,2025-05-02,-33.750784,-60.098005,CEX,0.0,RESTAURANTE,5
126,5883,Diamante,Entre Ríos,A,Susan Stonge,33922324325,Distribuidora Sur,Diag. Santa Rosa N° 52,SA,37-3602659,2024-09-06,2025-05-02,-25.108451,-57.177796,EFE,0.0,RECREATIONAL,5
141,5559,General Roca,Río Negro,A,Micheal Bartz,24814568370,Distribuidora Sur,Diag. G. Brown N° 757,MA,26-3587418,2024-06-02,2025-05-02,-30.447651,-64.183252,EFE,0.0,KIOSK,5
132,3742,Ushuaia,Tierra del Fuego,A,Alan Frank,30078424186,Comercial Oeste,Calle Salta N° 381,VI,38-4523266,2023-07-16,2025-05-02,-39.767298,-69.461492,EFE,3106.27,HORECA,5
143,1696,Paso de los Libres,Corrientes,A,Katherine Ransom,20758925357,Almacén Sur,Diagonal 9 N° 75,SA,35-3449341,2023-07-26,2025-05-02,-32.215803,-63.015611,CEX,9242.42,PETROL,5
145,5151,Aluminé,Neuquén,I,Greg Nolan,30957955236,Distribuidora Central,Calle Santiago del Estero N° 425,LU,29-5129614,2023-10-03,2025-05-02,-30.381519,-59.49365,CEX,0.0,PETROL,5
