codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
133,1476,Unión,San Luis,I,Ernesto Dean,30511773809,Comercial Oeste,Avenida La Rioja N° 71,MA,37-5574580,2023-10-01,2025-05-14,-30.349188,-68.998715,CEX,0.0,PETROL,5
149,3652,Santa Rosa,Catamarca,A,Michael Herron,23442592667,Comercial Norte,Av. Río Negro N° 849,MA,29-1373714,2024-08-20,2025-05-14,-30.529062,-64.466177,EFE,7341.11,SHOPPING,5
145,6127,Esperanza,Santa Fe,A,Robert Ward,26121578154,Comercial Este,Blv. San Luis N° 11,MA,29-0073723,2023-08-29,2025-05-14,-27.161004,-66.56949,EFE,8567.18,RESTAURANTE,5
132,8109,Comodoro Rivadavia,Chubut,A,Charles Wright,20864178103,Comercial Central,Diag. 3 N° 874,LU,38-2999362,2025-05-11,2025-05-14,-25.552832,-57.891868,EFE,0.0,HORECA,5
127,9353,General Roca,Río Negro,A,Richard Jones,30979972764,Distribuidora Este,Diagonal Salta N° 813,VI,37-2481696,2024-01-08,2025-05-14,-33.750784,-60.098005,EFE,3780.25,RESTAURANTE,5
142,9692,Añatuya,Santiago del Estero,I,Susan Stonge,33922324325,Distribuidora Sur,Diag. Santa Rosa N° 52,DO,37-3602659,2024-09-06,2025-05-14,-25.108451,-57.177796,EFE,3093.06,RECREATIONAL,5
129,9154,Bahía Blanca,Buenos Aires,A,Micheal Bartz,24814568370,Distribuidora Sur,Diag. G. Brown N° 757,LU,26-3587418,2024-06-02,2025-05-14,-30.447651,-64.183252,EFE,0.0,KIOSK,5
146,9259,Empedrado,Corrientes,A,Alan Frank,30078424186,Comercial Oeste,Calle Salta N° 381,SA,38-4523266,2023-07-16,2025-05-14,-39.767298,-69.461492,CEX,1234.82,HORECA,5
130,9714,Esquel,Chubut,A,Katherine Ransom,20758925357,Almacén Sur,Diagonal 9 N° 75,VI,35-3449341,2023-07-26,2025-05-14,-32.215803,-63.015611,CEX,0.0,PETROL,5
133,6400,Tolhuin,Tierra del Fuego,A,Greg Nolan,30957955236,Distribuidora Central,Calle Santiago del Estero N° 425,MA,29-5129614,2023-10-03,2025-05-14,-30.381519,-59.49365,EFE,4612.11,PETROL,5
