codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
141,9863,Gualeguay,Entre Ríos,I,Ernesto Dean,30511773809,Comercial Oeste,Avenida La Rioja N° 71,LU,37-5574580,2023-10-01,2025-06-09,-30.349188,-68.998715,CEX,0.0,PETROL,5
137,8723,Tolhuin,Tierra del Fuego,A,Michael Herron,23442592667,Comercial Norte,Av. Río Negro N° 849,LU,29-1373714,2024-08-20,2025-06-09,-30.529062,-64.466177,EFE,0.0,SHOPPING,5
134,9550,Posadas,Misiones,A,Robert Ward,26121578154,Comercial Este,Blv. San Luis N° 11,JU,29-0073723,2023-08-29,2025-06-09,-27.161004,-66.56949,CEX,4862.51,RESTAURANTE,5
135,1487,Tandil,Buenos Aires,A,Charles Wright,20864178103,Comercial Central,Diag. 3 N° 874,MA,38-2999362,2025-05-11,2025-06-09,-25.552832,-57.891868,CEX,0.0,HORECA,5
126,1183,Alta Gracia,Córdoba,I,Richard Jones,30979972764,Distribuidora Este,Diagonal Salta N° 813,MI,37-2481696,2024-01-08,2025-06-09,-33.750784,-60.098005,EFE,0.0,RESTAURANTE,5
132,3490,Las Lomitas,Formosa,I,Susan Stonge,33922324325,Distribuidora Sur,Diag. Santa Rosa N° 52,DO,37-3602659,2024-09-06,2025-06-09,-25.108451,-57.177796,EFE,6236.72,RECREATIONAL,5
128,7581,Tres Arroyos,Buenos Aires,A,Micheal Bartz,24814568370,Distribuidora Sur,Diag. G. Brown N° 757,SA,26-3587418,2024-06-02,2025-06-09,-30.447651,-64.183252,EFE,0.0,KIOSK,5
129,3438,La Punta,San Luis,A,Alan Frank,30078424186,Comercial Oeste,Calle Salta N° 381,MI,38-4523266,2023-07-16,2025-06-09,-39.767298,-69.461492,CEX,0.0,HORECA,5
128,5651,Quimilí,Santiago del Estero,I,Katherine Ransom,20758925357,Almacén Sur,Diagonal 9 N° 75,JU,35-3449341,2023-07-26,2025-06-09,-32.215803,-63.015611,EFE,0.0,PETROL,5
136,4956,Venado Tuerto,Santa Fe,A,Greg Nolan,30957955236,Distribuidora Central,Calle Santiago del Estero N° 425,VI,29-5129614,2023-10-03,2025-06-09,-30.381519,-59.49365,CEX,3301.1,PETROL,5
