codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
144,9636,Cerrillos,Salta,I,Ernesto Dean,30511773809,Comercial Oeste,Avenida La Rioja N° 71,JU,37-5574580,2023-10-01,2025-05-04,-30.349188,-68.998715,CEX,3039.13,PETROL,5
132,5667,La Caldera,Salta,A,Michael Herron,23442592667,Comercial Norte,Av. Río Negro N° 849,VI,29-1373714,2024-08-20,2025-05-04,-30.529062,-64.466177,CEX,0.0,SHOPPING,5
128,4511,Lago Puelo,Chubut,A,Robert Ward,26121578154,Comercial Este,Blv. San Luis N° 11,MA,29-0073723,2023-08-29,2025-05-04,-27.161004,-66.56949,CEX,7595.47,RESTAURANTE,5
129,6178,Belgramo,Catamarca,I,Charles Wright,20864178103,Comercial Central,Diag. 3 N° 874,SA,38-2999362,2025-05-11,2025-05-04,-25.552832,-57.891868,CEX,7677.52,HORECA,5
140,6833,Libertador General San Martín,Jujuy,A,Richard Jones,30979972764,Distribuidora Este,Diagonal Salta N° 813,DO,37-2481696,2024-01-08,2025-05-04,-33.750784,-60.098005,EFE,0.0,RESTAURANTE,5
138,1876,Villa Mercedes,San Luis,I,Susan Stonge,33922324325,Distribuidora Sur,Diag. Santa Rosa N° 52,LU,37-3602659,2024-09-06,2025-05-04,-25.108451,-57.177796,CEX,0.0,RECREATIONAL,5
143,5431,Guaymallén,Mendoza,A,Micheal Bartz,24814568370,Distribuidora Sur,Diag. G. Brown N° 757,JU,26-3587418,2024-06-02,2025-05-04,-30.447651,-64.183252,CEX,2668.2,KIOSK,5
144,2007,Tafí Viejo,Tucumán,A,Alan Frank,30078424186,Comercial Oeste,Calle Salta N° 381,MA,38-4523266,2023-07-16,2025-05-04,-39.767298,-69.461492,EFE,0.0,HORECA,5
142,3420,Caucete,San Juan,I,Katherine Ransom,20758925357,Almacén Sur,Diagonal 9 N° 75,SA,35-3449341,2023-07-26,2025-05-04,-32.215803,-63.015611,CEX,1932.51,PETROL,5
136,6372,Cutral Có,Neuquén,I,Greg Nolan,30957955236,Distribuidora Central,Calle Santiago del Estero N° 425,VI,29-5129614,2023-10-03,2025-05-04,-30.381519,-59.49365,EFE,9904.17,PETROL,5
