codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
146,8327,Las Breñas,Chaco,I,Ernesto Dean,30511773809,Comercial Oeste,Avenida La Rioja N° 71,DO,37-5574580,2023-10-01,2025-05-30,-30.349188,-68.998715,EFE,7525.43,PETROL,5
130,3635,Palpalá,Jujuy,A,Michael Herron,23442592667,Comercial Norte,Av. Río Negro N° 849,MA,29-1373714,2024-08-20,2025-05-30,-30.529062,-64.466177,CEX,0.0,SHOPPING,5
138,4150,Pocito,San Juan,A,Robert Ward,26121578154,Comercial Este,Blv. San Luis N° 11,VI,29-0073723,2023-08-29,2025-05-30,-27.161004,-66.56949,CEX,6690.37,RESTAURANTE,5
129,8745,Caleta Olivia,Santa Cruz,A,Charles Wright,20864178103,Comercial Central,Diag. 3 N° 874,JU,38-2999362,2025-05-11,2025-05-30,-25.552832,-57.891868,EFE,0.0,HORECA,5
135,5728,Tres Arroyos,Buenos Aires,A,Richard Jones,30979972764,Distribuidora Este,Diagonal Salta N° 813,VI,37-2481696,2024-01-08,2025-05-30,-33.750784,-60.098005,CEX,0.0,RESTAURANTE,5
142,2059,Villa Constitución,Santa Fe,A,Susan Stonge,33922324325,Distribuidora Sur,Diag. Santa Rosa N° 52,DO,37-3602659,2024-09-06,2025-05-30,-25.108451,-57.177796,EFE,0.0,RECREATIONAL,5
149,9149,San Juan,San Juan,I,Micheal Bartz,24814568370,Distribuidora Sur,Diag. G. Brown N° 757,MI,26-3587418,2024-06-02,2025-05-30,-30.447651,-64.183252,CEX,2715.45,KIOSK,5
149,2855,Necochea,Buenos Aires,A,Alan Frank,30078424186,Comercial Oeste,Calle Salta N° 381,DO,38-4523266,2023-07-16,2025-05-30,-39.767298,-69.461492,CEX,0.0,HORECA,5
128,8518,Aristóbulo del Valle,Misiones,A,Katherine Ransom,20758925357,Almacén Sur,Diagonal 9 N° 75,MI,35-3449341,2023-07-26,2025-05-30,-32.215803,-63.015611,EFE,9792.34,PETROL,5
132,9689,Villa Ojo de Agua,Santiago del Estero,A,Greg Nolan,30957955236,Distribuidora Central,Calle Santiago del Estero N° 425,SA,29-5129614,2023-10-03,2025-05-30,-30.381519,-59.49365,EFE,0.0,PETROL,5
