codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
150,5527,San Rafael,Mendoza,I,Ernesto Dean,30511773809,Comercial Oeste,Avenida La Rioja N° 71,JU,37-5574580,2023-10-01,2025-06-04,-30.349188,-68.998715,CEX,4126.38,PETROL,5
127,1006,Charata,Chaco,A,Michael Herron,23442592667,Comercial Norte,Av. Río Negro N° 849,LU,29-1373714,2024-08-20,2025-06-04,-30.529062,-64.466177,CEX,5141.06,SHOPPING,5
150,4065,Maipú,Mendoza,A,Robert Ward,26121578154,Comercial Este,Blv. San Luis N° 11,MI,29-0073723,2023-08-29,2025-06-04,-27.161004,-66.56949,EFE,5955.8,RESTAURANTE,5
131,2492,Lamarque,Río Negro,A,Charles Wright,20864178103,Comercial Central,Diag. 3 N° 874,LU,38-2999362,2025-05-11,2025-06-04,-25.552832,-57.891868,EFE,0.0,HORECA,5
138,2209,Campo Quijano,Salta,A,Richard Jones,30979972764,Distribuidora Este,Diagonal Salta N° 813,DO,37-2481696,2024-01-08,2025-06-04,-33.750784,-60.098005,EFE,3289.45,RESTAURANTE,5
126,7848,Río Grande,Tierra del Fuego,A,Susan Stonge,33922324325,Distribuidora Sur,Diag. Santa Rosa N° 52,VI,37-3602659,2024-09-06,2025-06-04,-25.108451,-57.177796,EFE,0.0,RECREATIONAL,5
149,4124,General San Martín,Chaco,I,Micheal Bartz,24814568370,Distribuidora Sur,Diag. G. Brown N° 757,MI,26-3587418,2024-06-02,2025-06-04,-30.447651,-64.183252,EFE,8225.78,KIOSK,5
138,8553,Campo Quijano,Salta,A,Alan Frank,30078424186,Comercial Oeste,Calle Salta N° 381,VI,38-4523266,2023-07-16,2025-06-04,-39.767298,-69.461492,CEX,0.0,HORECA,5
149,7065,Chamical,La Rioja,A,Katherine Ransom,20758925357,Almacén Sur,Diagonal 9 N° 75,SA,35-3449341,2023-07-26,2025-06-04,-32.215803,-63.015611,CEX,0.0,PETROL,5
126,1599,San Vicente,Misiones,A,Greg Nolan,30957955236,Distribuidora Central,Calle Santiago del Estero N° 425,SA,29-5129614,2023-10-03,2025-06-04,-30.381519,-59.49365,EFE,2290.55,PETROL,5
