codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
141,6595,Simoca,Tucumán,A,Ernesto Dean,30511773809,Comercial Oeste,Avenida La Rioja N° 71,JU,37-5574580,2023-10-01,2025-04-19,-30.349188,-68.998715,CEX,0.0,PETROL,5
145,8625,Justo Daract,San Luis,A,Michael Herron,23442592667,Comercial Norte,Av. Río Negro N° 849,DO,29-1373714,2024-08-20,2025-04-19,-30.529062,-64.466177,EFE,9043.5,SHOPPING,5
130,9580,Pomán,Catamarca,A,Robert Ward,26121578154,Comercial Este,Blv. San Luis N° 11,VI,29-0073723,2023-08-29,2025-04-19,-27.161004,-66.56949,CEX,0.0,RESTAURANTE,5
143,8913,Allen,Río Negro,A,Charles Wright,20864178103,Comercial Central,Diag. 3 N° 874,SA,38-2999362,2025-05-11,2025-04-19,-25.552832,-57.891868,EFE,4244.59,HORECA,5
127,8240,Tolhuin,Tierra del Fuego,A,Richard Jones,30979972764,Distribuidora Este,Diagonal Salta N° 813,MA,37-2481696,2024-01-08,2025-04-19,-33.750784,-60.098005,CEX,9412.32,RESTAURANTE,5
134,2770,Ingeniero Huergo,Río Negro,A,Susan Stonge,33922324325,Distribuidora Sur,Diag. Santa Rosa N° 52,MA,37-3602659,2024-09-06,2025-04-19,-25.108451,-57.177796,CEX,0.0,RECREATIONAL,5
143,9102,Sumampa,Santiago del Estero,A,Micheal Bartz,24814568370,Distribuidora Sur,Diag. G. Brown N° 757,MA,26-3587418,2024-06-02,2025-04-19,-30.447651,-64.183252,EFE,0.0,KIOSK,5
140,9601,Salta,Salta,A,Alan Frank,30078424186,Comercial Oeste,Calle Salta N° 381,VI,38-4523266,2023-07-16,2025-04-19,-39.767298,-69.461492,CEX,6469.02,HORECA,5
131,3133,Famaillá,Tucumán,I,Katherine Ransom,20758925357,Almacén Sur,Diagonal 9 N° 75,LU,35-3449341,2023-07-26,2025-04-19,-32.215803,-63.015611,CEX,0.0,PETROL,5
139,4114,Famaillá,Tucumán,A,Greg Nolan,30957955236,Distribuidora Central,Calle Santiago del Estero N° 425,SA,29-5129614,2023-10-03,2025-04-19,-30.381519,-59.49365,EFE,7986.44,PETROL,5
