codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
135,5716,Concarán,San Luis,A,Ernesto Dean,30511773809,Comercial Oeste,Avenida La Rioja N° 71,MI,37-5574580,2023-10-01,2025-04-18,-30.349188,-68.998715,CEX,0.0,PETROL,5
138,8370,Aimogasta,La Rioja,A,Michael Herron,23442592667,Comercial Norte,Av. Río Negro N° 849,JU,29-1373714,2024-08-20,2025-04-18,-30.529062,-64.466177,CEX,0.0,SHOPPING,5
135,5459,Albardón,San Juan,A,Robert Ward,26121578154,Comercial Este,Blv. San Luis N° 11,VI,29-0073723,2023-08-29,2025-04-18,-27.161004,-66.56949,EFE,8549.91,RESTAURANTE,5
132,6779,Chilecito,La Rioja,I,Charles Wright,20864178103,Comercial Central,Diag. 3 N° 874,SA,38-2999362,2025-05-11,2025-04-18,-25.552832,-57.891868,CEX,4748.52,HORECA,5
139,7547,Aguilares,Tucumán,A,Richard Jones,30979972764,Distribuidora Este,Diagonal Salta N° 813,LU,37-2481696,2024-01-08,2025-04-18,-33.750784,-60.098005,EFE,4041.43,RESTAURANTE,5
130,9230,Tartagal,Salta,A,Susan Stonge,33922324325,Distribuidora Sur,Diag. Santa Rosa N° 52,SA,37-3602659,2024-09-06,2025-04-18,-25.108451,-57.177796,EFE,0.0,RECREATIONAL,5
141,3622,San Ramón de la Nueva Orán,Salta,A,Micheal Bartz,24814568370,Distribuidora Sur,Diag. G. Brown N° 757,JU,26-3587418,2024-06-02,2025-04-18,-30.447651,-64.183252,CEX,0.0,KIOSK,5
133,2593,Guaymallén,Mendoza,A,Alan Frank,30078424186,Comercial Oeste,Calle Salta N° 381,MA,38-4523266,2023-07-16,2025-04-18,-39.767298,-69.461492,EFE,9166.2,HORECA,5
134,5616,Puerto Rico,Misiones,A,Katherine Ransom,20758925357,Almacén Sur,Diagonal 9 N° 75,MI,35-3449341,2023-07-26,2025-04-18,-32.215803,-63.015611,EFE,0.0,PETROL,5
144,2020,Diamante,Entre Ríos,A,Greg Nolan,30957955236,Distribuidora Central,Calle Santiago del Estero N° 425,LU,29-5129614,2023-10-03,2025-04-18,-30.381519,-59.49365,CEX,3027.59,PETROL,5
