codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
140,2779,Rivadavia,San Juan,I,Ernesto Dean,30511773809,Comercial Oeste,Avenida La Rioja N° 71,DO,37-5574580,2023-10-01,2025-04-21,-30.349188,-68.998715,CEX,1786.33,PETROL,5
135,6397,San Luis,San Luis,A,Michael Herron,23442592667,Comercial Norte,Av. Río Negro N° 849,VI,29-1373714,2024-08-20,2025-04-21,-30.529062,-64.466177,CEX,0.0,SHOPPING,5
140,4747,Quitilipi,Chaco,A,Robert Ward,26121578154,Comercial Este,Blv. San Luis N° 11,MI,29-0073723,2023-08-29,2025-04-21,-27.161004,-66.56949,EFE,0.0,RESTAURANTE,5
140,6174,San Pedro de Jujuy,Jujuy,A,Charles Wright,20864178103,Comercial Central,Diag. 3 N° 874,MA,38-2999362,2025-05-11,2025-04-21,-25.552832,-57.891868,CEX,0.0,HORECA,5
130,9583,El Carmen,Jujuy,A,Richard Jones,30979972764,Distribuidora Este,Diagonal Salta N° 813,MI,37-2481696,2024-01-08,2025-04-21,-33.750784,-60.098005,EFE,5753.78,RESTAURANTE,5
143,8403,Puerto Madryn,Chubut,I,Susan Stonge,33922324325,Distribuidora Sur,Diag. Santa Rosa N° 52,DO,37-3602659,2024-09-06,2025-04-21,-25.108451,-57.177796,CEX,0.0,RECREATIONAL,5
135,3495,Victoria,Entre Ríos,A,Micheal Bartz,24814568370,Distribuidora Sur,Diag. G. Brown N° 757,VI,26-3587418,2024-06-02,2025-04-21,-30.447651,-64.183252,EFE,0.0,KIOSK,5
140,6528,Palpalá,Jujuy,A,Alan Frank,30078424186,Comercial Oeste,Calle Salta N° 381,LU,38-4523266,2023-07-16,2025-04-21,-39.767298,-69.461492,CEX,5543.1,HORECA,5
137,1629,Gaiman,Chubut,A,Katherine Ransom,20758925357,Almacén Sur,Diagonal 9 N° 75,MA,35-3449341,2023-07-26,2025-04-21,-32.215803,-63.015611,CEX,8567.72,PETROL,5
149,7595,Pico Truncado,Santa Cruz,A,Greg Nolan,30957955236,Distribuidora Central,Calle Santiago del Estero N° 425,MA,29-5129614,2023-10-03,2025-04-21,-30.381519,-59.49365,CEX,2706.24,PETROL,5
