codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
132,9821,Villa Mercedes,San Luis,A,Ernesto Dean,30511773809,Comercial Oeste,Avenida La Rioja N° 71,VI,37-5574580,2023-10-01,2025-05-19,-30.349188,-68.998715,CEX,0.0,PETROL,5
149,6208,Recreo,Catamarca,A,Michael Herron,23442592667,Comercial Norte,Av. Río Negro N° 849,MI,29-1373714,2024-08-20,2025-05-19,-30.529062,-64.466177,CEX,0.0,SHOPPING,5
146,6541,Rafaela,Santa Fe,A,Robert Ward,26121578154,Comercial Este,Blv. San Luis N° 11,SA,29-0073723,2023-08-29,2025-05-19,-27.161004,-66.56949,CEX,0.0,RESTAURANTE,5
133,8680,Tolhuin,Tierra del Fuego,A,Charles Wright,20864178103,Comercial Central,Diag. 3 N° 874,DO,38-2999362,2025-05-11,2025-05-19,-25.552832,-57.891868,EFE,5018.94,HORECA,5
128,3171,Gobernador Gregores,Santa Cruz,A,Richard Jones,30979972764,Distribuidora Este,Diagonal Salta N° 813,DO,37-2481696,2024-01-08,2025-05-19,-33.750784,-60.098005,CEX,0.0,RESTAURANTE,5
147,6834,Pico Truncado,Santa Cruz,A,Susan Stonge,33922324325,Distribuidora Sur,Diag. Santa Rosa N° 52,MA,37-3602659,2024-09-06,2025-05-19,-25.108451,-57.177796,CEX,8848.45,RECREATIONAL,5
129,3504,Zárate,Buenos Aires,I,Micheal Bartz,24814568370,Distribuidora Sur,Diag. G. Brown N° 757,MA,26-3587418,2024-06-02,2025-05-19,-30.447651,-64.183252,EFE,2772.58,KIOSK,5
129,9517,Alta Gracia,Córdoba,A,Alan Frank,30078424186,Comercial Oeste,Calle Salta N° 381,MA,38-4523266,2023-07-16,2025-05-19,-39.767298,-69.461492,EFE,6542.37,HORECA,5
147,2403,Tolhuin,Tierra del Fuego,A,Katherine Ransom,20758925357,Almacén Sur,Diagonal 9 N° 75,MI,35-3449341,2023-07-26,2025-05-19,-32.215803,-63.015611,CEX,0.0,PETROL,5
134,5633,Junín de los Andes,Neuquén,I,Greg Nolan,30957955236,Distribuidora Central,Calle Santiago del Estero N° 425,MI,29-5129614,2023-10-03,2025-05-19,-30.381519,-59.49365,CEX,0.0,PETROL,5
