codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
126,7300,Maipú,Mendoza,I,Ernesto Dean,30511773809,Comercial Oeste,Avenida La Rioja N° 71,DO,37-5574580,2023-10-01,2025-04-17,-30.349188,-68.998715,EFE,0.0,PETROL,5
135,1477,Quitilipi,Chaco,A,Michael Herron,23442592667,Comercial Norte,Av. Río Negro N° 849,DO,29-1373714,2024-08-20,2025-04-17,-30.529062,-64.466177,EFE,0.0,SHOPPING,5
135,4269,Chilecito,La Rioja,A,Robert Ward,26121578154,Comercial Este,Blv. San Luis N° 11,JU,29-0073723,2023-08-29,2025-04-17,-27.161004,-66.56949,CEX,0.0,RESTAURANTE,5
149,9585,Olavarría,Buenos Aires,A,Charles Wright,20864178103,Comercial Central,Diag. 3 N° 874,JU,38-2999362,2025-05-11,2025-04-17,-25.552832,-57.891868,EFE,0.0,HORECA,5
135,1780,Andalgalá,Catamarca,A,Richard Jones,30979972764,Distribuidora Este,Diagonal Salta N° 813,VI,37-2481696,2024-01-08,2025-04-17,-33.750784,-60.098005,CEX,0.0,RESTAURANTE,5
135,6595,Aristóbulo del Valle,Misiones,A,Susan Stonge,33922324325,Distribuidora Sur,Diag. Santa Rosa N° 52,VI,37-3602659,2024-09-06,2025-04-17,-25.108451,-57.177796,CEX,0.0,RECREATIONAL,5
134,1445,Gualeguaychú,Entre Ríos,A,Micheal Bartz,24814568370,Distribuidora Sur,Diag. G. Brown N° 757,MI,26-3587418,2024-06-02,2025-04-17,-30.447651,-64.183252,CEX,2446.56,KIOSK,5
140,4052,Mar del Plata,Buenos Aires,A,Alan Frank,30078424186,Comercial Oeste,Calle Salta N° 381,DO,38-4523266,2023-07-16,2025-04-17,-39.767298,-69.461492,EFE,0.0,HORECA,5
132,2999,Zárate,Buenos Aires,A,Katherine Ransom,20758925357,Almacén Sur,Diagonal 9 N° 75,LU,35-3449341,2023-07-26,2025-04-17,-32.215803,-63.015611,EFE,7195.42,PETROL,5
148,1939,Presidencia Roque Sáenz Peña,Chaco,A,Greg Nolan,30957955236,Distribuidora Central,Calle Santiago del Estero N° 425,SA,29-5129614,2023-10-03,2025-04-17,-30.381519,-59.49365,CEX,0.0,PETROL,5
