codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
141,4617,Córdoba,Córdoba,A,Ernesto Dean,30511773809,Comercial Oeste,Avenida La Rioja N° 71,VI,37-5574580,2023-10-01,2025-05-20,-30.349188,-68.998715,CEX,0.0,PETROL,5
146,7972,San Martín de los Andes,Neuquén,A,Michael Herron,23442592667,Comercial Norte,Av. Río Negro N° 849,LU,29-1373714,2024-08-20,2025-05-20,-30.529062,-64.466177,EFE,5032.25,SHOPPING,5
128,3417,Leandro N. Alem,Misiones,A,Robert Ward,26121578154,Comercial Este,Blv. San Luis N° 11,JU,29-0073723,2023-08-29,2025-05-20,-27.161004,-66.56949,CEX,5127.1,RESTAURANTE,5
132,2017,Plottier,Neuquén,A,Charles Wright,20864178103,Comercial Central,Diag. 3 N° 874,MI,38-2999362,2025-05-11,2025-05-20,-25.552832,-57.891868,CEX,7634.55,HORECA,5
142,8076,Tilisarao,San Luis,A,Richard Jones,30979972764,Distribuidora Este,Diagonal Salta N° 813,LU,37-2481696,2024-01-08,2025-05-20,-33.750784,-60.098005,EFE,0.0,RESTAURANTE,5
150,5846,Puerto Deseado,Santa Cruz,A,Susan Stonge,33922324325,Distribuidora Sur,Diag. Santa Rosa N° 52,VI,37-3602659,2024-09-06,2025-05-20,-25.108451,-57.177796,EFE,0.0,RECREATIONAL,5
138,2680,Goya,Corrientes,I,Micheal Bartz,24814568370,Distribuidora Sur,Diag. G. Brown N° 757,JU,26-3587418,2024-06-02,2025-05-20,-30.447651,-64.183252,CEX,0.0,KIOSK,5
143,9438,Posadas,Misiones,A,Alan Frank,30078424186,Comercial Oeste,Calle Salta N° 381,MA,38-4523266,2023-07-16,2025-05-20,-39.767298,-69.461492,CEX,0.0,HORECA,5
142,2279,Ushuaia,Tierra del Fuego,A,Katherine Ransom,20758925357,Almacén Sur,Diagonal 9 N° 75,LU,35-3449341,2023-07-26,2025-05-20,-32.215803,-63.015611,CEX,0.0,PETROL,5
134,7072,San Ramón de la Nueva Orán,Salta,A,Greg Nolan,30957955236,Distribuidora Central,Calle Santiago del Estero N° 425,MI,29-5129614,2023-10-03,2025-05-20,-30.381519,-59.49365,CEX,7351.49,PETROL,5
