codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
142,6420,Clodomira,Santiago del Estero,I,Ernesto Dean,30511773809,Comercial Oeste,Avenida La Rioja N° 71,SA,37-5574580,2023-10-01,2025-05-09,-30.349188,-68.998715,CEX,8974.15,PETROL,5
126,9737,Villa General Güemes,Formosa,A,Michael Herron,23442592667,Comercial Norte,Av. Río Negro N° 849,LU,29-1373714,2024-08-20,2025-05-09,-30.529062,-64.466177,CEX,0.0,SHOPPING,5
149,6491,Banda del Río Salí,Tucumán,A,Robert Ward,26121578154,Comercial Este,Blv. San Luis N° 11,MI,29-0073723,2023-08-29,2025-05-09,-27.161004,-66.56949,EFE,0.0,RESTAURANTE,5
147,9755,Río Grande,Tierra del Fuego,I,Charles Wright,20864178103,Comercial Central,Diag. 3 N° 874,LU,38-2999362,2025-05-11,2025-05-09,-25.552832,-57.891868,CEX,0.0,HORECA,5
131,2743,Rawson,San Juan,A,Richard Jones,30979972764,Distribuidora Este,Diagonal Salta N° 813,DO,37-2481696,2024-01-08,2025-05-09,-33.750784,-60.098005,EFE,0.0,RESTAURANTE,5
142,9562,Fraile Pintado,Jujuy,A,Susan Stonge,33922324325,Distribuidora Sur,Diag. Santa Rosa N° 52,DO,37-3602659,2024-09-06,2025-05-09,-25.108451,-57.177796,EFE,2426.84,RECREATIONAL,5
127,6360,Maipú,Mendoza,I,Micheal Bartz,24814568370,Distribuidora Sur,Diag. G. Brown N° 757,SA,26-3587418,2024-06-02,2025-05-09,-30.447651,-64.183252,EFE,2212.19,KIOSK,5
147,5594,Villa General Güemes,Formosa,I,Alan Frank,30078424186,Comercial Oeste,Calle Salta N° 381,VI,38-4523266,2023-07-16,2025-05-09,-39.767298,-69.461492,CEX,0.0,HORECA,5
141,6393,General San Martín,Chaco,A,Katherine Ransom,20758925357,Almacén Sur,Diagonal 9 N° 75,MA,35-3449341,2023-07-26,2025-05-09,-32.215803,-63.015611,CEX,0.0,PETROL,5
131,3667,Villa Regina,Río Negro,A,Greg Nolan,30957955236,Distribuidora Central,Calle Santiago del Estero N° 425,LU,29-5129614,2023-10-03,2025-05-09,-30.381519,-59.49365,CEX,3567.89,PETROL,5
