codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
36,2964,Salta,Salta,I,Bettye Cho,34896606982,Almacén Oeste,Avenida Viedma N° 244,LU,26-6237983,2023-11-12,2025-04-24,-22.818748,-65.18188,EFE,6540.48,RESTAURANTE,1
38,5073,General San Martín,Chaco,A,Darnell Flanigan,34874066210,Comercial Norte,Calle San Juan N° 428,DO,38-3003852,2023-06-18,2025-04-24,-31.697429,-58.170269,CEX,0.0,MAYORISTA,1
36,7644,Famaillá,Tucumán,I,Florence Oliver,23186471661,Almacén Central,Diagonal La Rioja N° 754,JU,38-0956969,2024-09-30,2025-04-24,-34.251484,-68.292284,EFE,0.0,MAYORISTA,1
46,6877,Lamarque,Río Negro,A,Crystal Seaman,23260722450,Almacén Norte,Av. Omar Nuñez N° 993,JU,38-4560975,2023-10-27,2025-04-24,-39.167877,-69.898864,CEX,0.0,KIOSK,1
49,4699,Tandil,Buenos Aires,A,Rebecca Basile,24069942784,Almacén Este,Av. Ciudad Autónoma de Buenos Aires N° 292,MA,38-3967950,2025-05-29,2025-04-24,-53.156518,-67.705129,CEX,9884.33,GROCERY,1
39,8415,Cafayate,Salta,A,David Cook,20388351578,Almacén Norte,Diagonal 7 N° 52,SA,37-1119721,2024-07-16,2025-04-24,-28.484532,-66.92654,EFE,0.0,SHOPPING,1
40,8109,Comandante Fontana,Formosa,A,Ashlee Dubois,33740020237,Comercial Central,Diagonal Entre Ríos N° 562,MA,34-4151849,2024-08-09,2025-04-24,-26.972583,-65.399042,EFE,1330.43,TEA,1
44,1277,Zapala,Neuquén,A,Jack Jeffreys,26257829749,Comercial Central,Avenida J.M. de Rosas N° 97,MA,34-4871202,2024-03-19,2025-04-24,-27.25897,-63.680831,CEX,0.0,PETROL,1
31,1373,San Martín de los Andes,Neuquén,A,Christopher Moran,23684120237,Comercial Norte,Avenida Rivadavia N° 614,VI,29-3278327,2023-10-13,2025-04-24,-29.671533,-66.014904,EFE,0.0,MAYORISTA,1
32,2433,Gobernador Gregores,Santa Cruz,A,Pasquale Seligman,30835203534,Distribuidora Norte,Avenida 182 B N° 73,SA,26-5521924,2025-01-11,2025-04-24,-26.689345,-65.038835,CEX,0.0,MAKRO,1
