codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
42,6539,Godoy Cruz,Mendoza,I,Bettye Cho,34896606982,Almacén Oeste,Avenida Viedma N° 244,MI,26-6237983,2023-11-12,2025-05-05,-22.818748,-65.18188,EFE,0.0,RESTAURANTE,1
49,6940,Las Breñas,Chaco,A,Darnell Flanigan,34874066210,Comercial Norte,Calle San Juan N° 428,VI,38-3003852,2023-06-18,2025-05-05,-31.697429,-58.170269,CEX,5463.83,MAYORISTA,1
45,5167,Ingeniero Huergo,Río Negro,A,Florence Oliver,23186471661,Almacén Central,Diagonal La Rioja N° 754,MA,38-0956969,2024-09-30,2025-05-05,-34.251484,-68.292284,CEX,7207.96,MAYORISTA,1
42,7093,Monteros,Tucumán,A,Crystal Seaman,23260722450,Almacén Norte,Av. Omar Nuñez N° 993,JU,38-4560975,2023-10-27,2025-05-05,-39.167877,-69.898864,EFE,1544.59,KIOSK,1
29,3663,Concarán,San Luis,A,Rebecca Basile,24069942784,Almacén Este,Av. Ciudad Autónoma de Buenos Aires N° 292,LU,38-3967950,2025-05-29,2025-05-05,-53.156518,-67.705129,CEX,5741.46,GROCERY,1
49,7026,Calingasta,San Juan,I,David Cook,20388351578,Almacén Norte,Diagonal 7 N° 52,MI,37-1119721,2024-07-16,2025-05-05,-28.484532,-66.92654,EFE,4825.76,SHOPPING,1
38,8918,Villaguay,Entre Ríos,I,Ashlee Dubois,33740020237,Comercial Central,Diagonal Entre Ríos N° 562,MA,34-4151849,2024-08-09,2025-05-05,-26.972583,-65.399042,EFE,0.0,TEA,1
29,3014,Concarán,San Luis,A,Jack Jeffreys,26257829749,Comercial Central,Avenida J.M. de Rosas N° 97,LU,34-4871202,2024-03-19,2025-05-05,-27.25897,-63.680831,EFE,9166.6,PETROL,1
46,7274,Concordia,Entre Ríos,A,Christopher Moran,23684120237,Comercial Norte,Avenida Rivadavia N° 614,MI,29-3278327,2023-10-13,2025-05-05,-29.671533,-66.014904,CEX,0.0,MAYORISTA,1
44,5182,Paraná,Entre Ríos,A,Pasquale Seligman,30835203534,Distribuidora Norte,Avenida 182 B N° 73,MA,26-5521924,2025-01-11,2025-05-05,-26.689345,-65.038835,EFE,0.0,MAKRO,1
