codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
41,9708,Santiago del Estero,Santiago del Estero,A,Bettye Cho,34896606982,Almacén Oeste,Avenida Viedma N° 244,JU,26-6237983,2023-11-12,2025-04-25,-22.818748,-65.18188,CEX,0.0,RESTAURANTE,1
29,5271,Las Lomitas,Formosa,A,Darnell Flanigan,34874066210,Comercial Norte,Calle San Juan N° 428,SA,38-3003852,2023-06-18,2025-04-25,-31.697429,-58.170269,EFE,0.0,MAYORISTA,1
35,6859,Tilisarao,San Luis,A,Florence Oliver,23186471661,Almacén Central,Diagonal La Rioja N° 754,LU,38-0956969,2024-09-30,2025-04-25,-34.251484,-68.292284,CEX,0.0,MAYORISTA,1
30,9895,Pocito,San Juan,A,Crystal Seaman,23260722450,Almacén Norte,Av. Omar Nuñez N° 993,SA,38-4560975,2023-10-27,2025-04-25,-39.167877,-69.898864,EFE,0.0,KIOSK,1
38,3897,Tres Arroyos,Buenos Aires,I,Rebecca Basile,24069942784,Almacén Este,Av. Ciudad Autónoma de Buenos Aires N° 292,VI,38-3967950,2025-05-29,2025-04-25,-53.156518,-67.705129,EFE,1428.75,GROCERY,1
29,8154,Santo Tomé,Santa Fe,A,David Cook,20388351578,Almacén Norte,Diagonal 7 N° 52,JU,37-1119721,2024-07-16,2025-04-25,-28.484532,-66.92654,EFE,0.0,SHOPPING,1
45,9602,Frías,Santiago del Estero,A,Ashlee Dubois,33740020237,Comercial Central,Diagonal Entre Ríos N° 562,LU,34-4151849,2024-08-09,2025-04-25,-26.972583,-65.399042,CEX,4423.8,TEA,1
45,4542,Río Tercero,Córdoba,A,Jack Jeffreys,26257829749,Comercial Central,Avenida J.M. de Rosas N° 97,DO,34-4871202,2024-03-19,2025-04-25,-27.25897,-63.680831,CEX,0.0,PETROL,1
38,8039,Esquel,Chubut,I,Christopher Moran,23684120237,Comercial Norte,Avenida Rivadavia N° 614,DO,29-3278327,2023-10-13,2025-04-25,-29.671533,-66.014904,CEX,3592.07,MAYORISTA,1
35,8499,Jesús María,Córdoba,A,Pasquale Seligman,30835203534,Distribuidora Norte,Avenida 182 B N° 73,DO,26-5521924,2025-01-11,2025-04-25,-26.689345,-65.038835,EFE,7645.93,MAKRO,1
