codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
40,6904,Cafayate,Salta,A,Bettye Cho,34896606982,Almacén Oeste,Avenida Viedma N° 244,LU,26-6237983,2023-11-12,2025-05-15,-22.818748,-65.18188,CEX,7857.2,RESTAURANTE,1
48,5877,Diamante,Entre Ríos,A,Darnell Flanigan,34874066210,Comercial Norte,Calle San Juan N° 428,DO,38-3003852,2023-06-18,2025-05-15,-31.697429,-58.170269,EFE,0.0,MAYORISTA,1
34,4113,Esquel,Chubut,A,Florence Oliver,23186471661,Almacén Central,Diagonal La Rioja N° 754,JU,38-0956969,2024-09-30,2025-05-15,-34.251484,-68.292284,CEX,5838.27,MAYORISTA,1
27,9550,La Punta,San Luis,A,Crystal Seaman,23260722450,Almacén Norte,Av. Omar Nuñez N° 993,SA,38-4560975,2023-10-27,2025-05-15,-39.167877,-69.898864,CEX,0.0,KIOSK,1
29,7123,Loreto,Santiago del Estero,A,Rebecca Basile,24069942784,Almacén Este,Av. Ciudad Autónoma de Buenos Aires N° 292,MI,38-3967950,2025-05-29,2025-05-15,-53.156518,-67.705129,CEX,0.0,GROCERY,1
37,5399,San Vicente,Misiones,A,David Cook,20388351578,Almacén Norte,Diagonal 7 N° 52,MI,37-1119721,2024-07-16,2025-05-15,-28.484532,-66.92654,CEX,0.0,SHOPPING,1
35,4368,9 de Julio,San Juan,A,Ashlee Dubois,33740020237,Comercial Central,Diagonal Entre Ríos N° 562,SA,34-4151849,2024-08-09,2025-05-15,-26.972583,-65.399042,CEX,0.0,TEA,1
42,7472,Villa Unión,La Rioja,A,Jack Jeffreys,26257829749,Comercial Central,Avenida J.M. de Rosas N° 97,MI,34-4871202,2024-03-19,2025-05-15,-27.25897,-63.680831,CEX,4329.11,PETROL,1
27,1238,Recreo,Catamarca,A,Christopher Moran,23684120237,Comercial Norte,Avenida Rivadavia N° 614,DO,29-3278327,2023-10-13,2025-05-15,-29.671533,-66.014904,CEX,0.0,MAYORISTA,1
49,5717,Villa Gobernador Gálvez,Santa Fe,I,Pasquale Seligman,30835203534,Distribuidora Norte,Avenida 182 B N° 73,SA,26-5521924,2025-01-11,2025-05-15,-26.689345,-65.038835,EFE,0.0,MAKRO,1
