codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
49,7733,Lamarque,Río Negro,I,Bettye Cho,34896606982,Almacén Oeste,Avenida Viedma N° 244,JU,26-6237983,2023-11-12,2025-05-27,-22.818748,-65.18188,EFE,0.0,RESTAURANTE,1
38,1168,Andalgalá,Catamarca,A,Darnell Flanigan,34874066210,Comercial Norte,Calle San Juan N° 428,JU,38-3003852,2023-06-18,2025-05-27,-31.697429,-58.170269,EFE,0.0,MAYORISTA,1
33,9526,Albardón,San Juan,A,Florence Oliver,23186471661,Almacén Central,Diagonal La Rioja N° 754,LU,38-0956969,2024-09-30,2025-05-27,-34.251484,-68.292284,CEX,2237.03,MAYORISTA,1
47,3862,Loreto,Santiago del Estero,A,Crystal Seaman,23260722450,Almacén Norte,Av. Omar Nuñez N° 993,DO,38-4560975,2023-10-27,2025-05-27,-39.167877,-69.898864,CEX,2920.01,KIOSK,1
27,1370,Bella Vista,Corrientes,A,Rebecca Basile,24069942784,Almacén Este,Av. Ciudad Autónoma de Buenos Aires N° 292,JU,38-3967950,2025-05-29,2025-05-27,-53.156518,-67.705129,EFE,1544.4,GROCERY,1
37,6871,General San Martín,Chaco,A,David Cook,20388351578,Almacén Norte,Diagonal 7 N° 52,VI,37-1119721,2024-07-16,2025-05-27,-28.484532,-66.92654,EFE,7549.01,SHOPPING,1
28,8236,Quines,San Luis,A,Ashlee Dubois,33740020237,Comercial Central,Diagonal Entre Ríos N° 562,MI,34-4151849,2024-08-09,2025-05-27,-26.972583,-65.399042,CEX,0.0,TEA,1
33,6030,San Francisco,Córdoba,A,Jack Jeffreys,26257829749,Comercial Central,Avenida J.M. de Rosas N° 97,JU,34-4871202,2024-03-19,2025-05-27,-27.25897,-63.680831,CEX,0.0,PETROL,1
36,2244,Apostoles,Misiones,A,Christopher Moran,23684120237,Comercial Norte,Avenida Rivadavia N° 614,LU,29-3278327,2023-10-13,2025-05-27,-29.671533,-66.014904,CEX,0.0,MAYORISTA,1
38,8589,Tilcara,Jujuy,A,Pasquale Seligman,30835203534,Distribuidora Norte,Avenida 182 B N° 73,JU,26-5521924,2025-01-11,2025-05-27,-26.689345,-65.038835,CEX,7195.96,MAKRO,1
