codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
33,4008,Caucete,San Juan,A,Bettye Cho,34896606982,Almacén Oeste,Avenida Viedma N° 244,LU,26-6237983,2023-11-12,2025-05-03,-22.818748,-65.18188,EFE,6481.37,RESTAURANTE,1
36,8268,Lamarque,Río Negro,A,Darnell Flanigan,34874066210,Comercial Norte,Calle San Juan N° 428,DO,38-3003852,2023-06-18,2025-05-03,-31.697429,-58.170269,EFE,1587.79,MAYORISTA,1
47,6442,Cipolletti,Río Negro,A,Florence Oliver,23186471661,Almacén Central,Diagonal La Rioja N° 754,DO,38-0956969,2024-09-30,2025-05-03,-34.251484,-68.292284,CEX,9824.32,MAYORISTA,1
36,5892,Villa Carlos Paz,Córdoba,A,Crystal Seaman,23260722450,Almacén Norte,Av. Omar Nuñez N° 993,SA,38-4560975,2023-10-27,2025-05-03,-39.167877,-69.898864,EFE,2663.21,KIOSK,1
45,4571,Cutral Có,Neuquén,A,Rebecca Basile,24069942784,Almacén Este,Av. Ciudad Autónoma de Buenos Aires N° 292,MI,38-3967950,2025-05-29,2025-05-03,-53.156518,-67.705129,CEX,0.0,GROCERY,1
36,7440,Libertador General San Martín,Jujuy,A,David Cook,20388351578,Almacén Norte,Diagonal 7 N° 52,MA,37-1119721,2024-07-16,2025-05-03,-28.484532,-66.92654,CEX,9954.56,SHOPPING,1
42,2605,Chepes,La Rioja,I,Ashlee Dubois,33740020237,Comercial Central,Diagonal Entre Ríos N° 562,VI,34-4151849,2024-08-09,2025-05-03,-26.972583,-65.399042,EFE,8096.55,TEA,1
46,7136,Río Gallegos,Santa Cruz,A,Jack Jeffreys,26257829749,Comercial Central,Avenida J.M. de Rosas N° 97,LU,34-4871202,2024-03-19,2025-05-03,-27.25897,-63.680831,CEX,2945.02,PETROL,1
49,6585,San Salvador de Jujuy,Jujuy,A,Christopher Moran,23684120237,Comercial Norte,Avenida Rivadavia N° 614,SA,29-3278327,2023-10-13,2025-05-03,-29.671533,-66.014904,CEX,0.0,MAYORISTA,1
29,7630,Reconquista,Santa Fe,A,Pasquale Seligman,30835203534,Distribuidora Norte,Avenida 182 B N° 73,MI,26-5521924,2025-01-11,2025-05-03,-26.689345,-65.038835,EFE,0.0,MAKRO,1
