codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
45,4064,Rawson,San Juan,A,Bettye Cho,34896606982,Almacén Oeste,Avenida Viedma N° 244,SA,26-6237983,2023-11-12,2025-05-25,-22.818748,-65.18188,CEX,0.0,RESTAURANTE,1
49,5598,Villa La Angostura,Neuquén,A,Darnell Flanigan,34874066210,Comercial Norte,Calle San Juan N° 428,LU,38-3003852,2023-06-18,2025-05-25,-31.697429,-58.170269,CEX,4152.03,MAYORISTA,1
40,9502,Laguna Blanca,Formosa,A,Florence Oliver,23186471661,Almacén Central,Diagonal La Rioja N° 754,JU,38-0956969,2024-09-30,2025-05-25,-34.251484,-68.292284,EFE,0.0,MAYORISTA,1
41,3327,La Rioja,La Rioja,I,Crystal Seaman,23260722450,Almacén Norte,Av. Omar Nuñez N° 993,LU,38-4560975,2023-10-27,2025-05-25,-39.167877,-69.898864,EFE,0.0,KIOSK,1
44,2540,Valle Viejo,Catamarca,A,Rebecca Basile,24069942784,Almacén Este,Av. Ciudad Autónoma de Buenos Aires N° 292,JU,38-3967950,2025-05-29,2025-05-25,-53.156518,-67.705129,CEX,0.0,GROCERY,1
47,3445,Laguna Blanca,Formosa,A,David Cook,20388351578,Almacén Norte,Diagonal 7 N° 52,VI,37-1119721,2024-07-16,2025-05-25,-28.484532,-66.92654,EFE,0.0,SHOPPING,1
36,9725,Puerto Deseado,Santa Cruz,A,Ashlee Dubois,33740020237,Comercial Central,Diagonal Entre Ríos N° 562,VI,34-4151849,2024-08-09,2025-05-25,-26.972583,-65.399042,CEX,7865.27,TEA,1
47,1931,Villaguay,Entre Ríos,A,Jack Jeffreys,26257829749,Comercial Central,Avenida J.M. de Rosas N° 97,VI,34-4871202,2024-03-19,2025-05-25,-27.25897,-63.680831,EFE,0.0,PETROL,1
38,2755,Ushuaia,Tierra del Fuego,A,Christopher Moran,23684120237,Comercial Norte,Avenida Rivadavia N° 614,MI,29-3278327,2023-10-13,2025-05-25,-29.671533,-66.014904,EFE,2904.77,MAYORISTA,1
44,4313,Nogoyá,Entre Ríos,A,Pasquale Seligman,30835203534,Distribuidora Norte,Avenida 182 B N° 73,SA,26-5521924,2025-01-11,2025-05-25,-26.689345,-65.038835,CEX,7413.48,MAKRO,1
