codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
27,7743,Jesús María,Córdoba,A,Bettye Cho,34896606982,Almacén Oeste,Avenida Viedma N° 244,MI,26-6237983,2023-11-12,2025-04-20,-22.818748,-65.18188,EFE,0.0,RESTAURANTE,1
28,5144,Gaiman,Chubut,A,Darnell Flanigan,34874066210,Comercial Norte,Calle San Juan N° 428,LU,38-3003852,2023-06-18,2025-04-20,-31.697429,-58.170269,EFE,0.0,MAYORISTA,1
45,1808,San Martín de los Andes,Neuquén,A,Florence Oliver,23186471661,Almacén Central,Diagonal La Rioja N° 754,SA,38-0956969,2024-09-30,2025-04-20,-34.251484,-68.292284,EFE,0.0,MAYORISTA,1
44,8477,Quines,San Luis,A,Crystal Seaman,23260722450,Almacén Norte,Av. Omar Nuñez N° 993,MA,38-4560975,2023-10-27,2025-04-20,-39.167877,-69.898864,CEX,0.0,KIOSK,1
42,1502,Campo Quijano,Salta,A,Rebecca Basile,24069942784,Almacén Este,Av. Ciudad Autónoma de Buenos Aires N° 292,SA,38-3967950,2025-05-29,2025-04-20,-53.156518,-67.705129,EFE,0.0,GROCERY,1
29,7700,Villa General Güemes,Formosa,I,David Cook,20388351578,Almacén Norte,Diagonal 7 N° 52,LU,37-1119721,2024-07-16,2025-04-20,-28.484532,-66.92654,CEX,6786.26,SHOPPING,1
29,9558,Necochea,Buenos Aires,I,Ashlee Dubois,33740020237,Comercial Central,Diagonal Entre Ríos N° 562,JU,34-4151849,2024-08-09,2025-04-20,-26.972583,-65.399042,EFE,9400.15,TEA,1
49,2329,Arauco,La Rioja,A,Jack Jeffreys,26257829749,Comercial Central,Avenida J.M. de Rosas N° 97,LU,34-4871202,2024-03-19,2025-04-20,-27.25897,-63.680831,EFE,0.0,PETROL,1
29,5637,Bariloche,Río Negro,A,Christopher Moran,23684120237,Comercial Norte,Avenida Rivadavia N° 614,MA,29-3278327,2023-10-13,2025-04-20,-29.671533,-66.014904,EFE,5911.96,MAYORISTA,1
34,8717,Santa Rosa,Catamarca,I,Pasquale Seligman,30835203534,Distribuidora Norte,Avenida 182 B N° 73,DO,26-5521924,2025-01-11,2025-04-20,-26.689345,-65.038835,CEX,4894.98,MAKRO,1
