codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
35,9485,Justo Daract,San Luis,A,Bettye Cho,34896606982,Almacén Oeste,Avenida Viedma N° 244,SA,26-6237983,2023-11-12,2025-04-28,-22.818748,-65.18188,EFE,0.0,RESTAURANTE,1
35,8876,Fraile Pintado,Jujuy,A,Darnell Flanigan,34874066210,Comercial Norte,Calle San Juan N° 428,VI,38-3003852,2023-06-18,2025-04-28,-31.697429,-58.170269,EFE,0.0,MAYORISTA,1
39,2026,Vinchina,La Rioja,I,Florence Oliver,23186471661,Almacén Central,Diagonal La Rioja N° 754,JU,38-0956969,2024-09-30,2025-04-28,-34.251484,-68.292284,EFE,0.0,MAYORISTA,1
29,3036,Apostoles,Misiones,A,Crystal Seaman,23260722450,Almacén Norte,Av. Omar Nuñez N° 993,MA,38-4560975,2023-10-27,2025-04-28,-39.167877,-69.898864,CEX,0.0,KIOSK,1
45,3291,Gualeguay,Entre Ríos,A,Rebecca Basile,24069942784,Almacén Este,Av. Ciudad Autónoma de Buenos Aires N° 292,SA,38-3967950,2025-05-29,2025-04-28,-53.156518,-67.705129,EFE,0.0,GROCERY,1
49,1866,Villaguay,Entre Ríos,I,David Cook,20388351578,Almacén Norte,Diagonal 7 N° 52,MI,37-1119721,2024-07-16,2025-04-28,-28.484532,-66.92654,EFE,6675.66,SHOPPING,1
38,9668,San Pedro de Jujuy,Jujuy,I,Ashlee Dubois,33740020237,Comercial Central,Diagonal Entre Ríos N° 562,SA,34-4151849,2024-08-09,2025-04-28,-26.972583,-65.399042,EFE,0.0,TEA,1
48,4787,Mendoza,Mendoza,A,Jack Jeffreys,26257829749,Comercial Central,Avenida J.M. de Rosas N° 97,JU,34-4871202,2024-03-19,2025-04-28,-27.25897,-63.680831,EFE,0.0,PETROL,1
44,2666,San Martín,Mendoza,A,Christopher Moran,23684120237,Comercial Norte,Avenida Rivadavia N° 614,VI,29-3278327,2023-10-13,2025-04-28,-29.671533,-66.014904,EFE,0.0,MAYORISTA,1
40,5899,Chilecito,La Rioja,A,Pasquale Seligman,30835203534,Distribuidora Norte,Avenida 182 B N° 73,MA,26-5521924,2025-01-11,2025-04-28,-26.689345,-65.038835,CEX,3794.39,MAKRO,1
