codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
34,7133,Villa La Angostura,Neuquén,A,Bettye Cho,34896606982,Almacén Oeste,Avenida Viedma N° 244,MA,26-6237983,2023-11-12,2025-06-09,-22.818748,-65.18188,CEX,0.0,RESTAURANTE,1
29,6397,Alta Gracia,Córdoba,A,Darnell Flanigan,34874066210,Comercial Norte,Calle San Juan N° 428,LU,38-3003852,2023-06-18,2025-06-09,-31.697429,-58.170269,CEX,0.0,MAYORISTA,1
49,8674,San Miguel de Tucumán,Tucumán,I,Florence Oliver,23186471661,Almacén Central,Diagonal La Rioja N° 754,SA,38-0956969,2024-09-30,2025-06-09,-34.251484,-68.292284,CEX,0.0,MAYORISTA,1
38,4483,Allen,Río Negro,A,Crystal Seaman,23260722450,Almacén Norte,Av. Omar Nuñez N° 993,JU,38-4560975,2023-10-27,2025-06-09,-39.167877,-69.898864,CEX,7189.34,KIOSK,1
26,4216,Recreo,Catamarca,A,Rebecca Basile,24069942784,Almacén Este,Av. Ciudad Autónoma de Buenos Aires N° 292,LU,38-3967950,2025-05-29,2025-06-09,-53.156518,-67.705129,EFE,0.0,GROCERY,1
30,7690,Fraile Pintado,Jujuy,I,David Cook,20388351578,Almacén Norte,Diagonal 7 N° 52,DO,37-1119721,2024-07-16,2025-06-09,-28.484532,-66.92654,EFE,5929.19,SHOPPING,1
48,4215,San Ramón de la Nueva Orán,Salta,A,Ashlee Dubois,33740020237,Comercial Central,Diagonal Entre Ríos N° 562,JU,34-4151849,2024-08-09,2025-06-09,-26.972583,-65.399042,CEX,0.0,TEA,1
39,1903,Rosario de Lerma,Salta,A,Jack Jeffreys,26257829749,Comercial Central,Avenida J.M. de Rosas N° 97,LU,34-4871202,2024-03-19,2025-06-09,-27.25897,-63.680831,EFE,5968.27,PETROL,1
29,1985,Villa Ángela,Chaco,I,Christopher Moran,23684120237,Comercial Norte,Avenida Rivadavia N° 614,LU,29-3278327,2023-10-13,2025-06-09,-29.671533,-66.014904,EFE,0.0,MAYORISTA,1
31,7823,Cutral Có,Neuquén,A,Pasquale Seligman,30835203534,Distribuidora Norte,Avenida 182 B N° 73,VI,26-5521924,2025-01-11,2025-06-09,-26.689345,-65.038835,EFE,0.0,MAKRO,1
