codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
30,4855,Lago Puelo,Chubut,A,Bettye Cho,34896606982,Almacén Oeste,Avenida Viedma N° 244,SA,26-6237983,2023-11-12,2025-04-14,-22.818748,-65.18188,EFE,1008.1,RESTAURANTE,1
32,3915,Aluminé,Neuquén,A,Darnell Flanigan,34874066210,Comercial Norte,Calle San Juan N° 428,DO,38-3003852,2023-06-18,2025-04-14,-31.697429,-58.170269,EFE,2845.29,MAYORISTA,1
33,7062,Viedma,Río Negro,I,Florence Oliver,23186471661,Almacén Central,Diagonal La Rioja N° 754,MA,38-0956969,2024-09-30,2025-04-14,-34.251484,-68.292284,CEX,0.0,MAYORISTA,1
38,4588,Santa Rosa,Catamarca,A,Crystal Seaman,23260722450,Almacén Norte,Av. Omar Nuñez N° 993,SA,38-4560975,2023-10-27,2025-04-14,-39.167877,-69.898864,CEX,1735.92,KIOSK,1
29,9820,Viedma,Río Negro,A,Rebecca Basile,24069942784,Almacén Este,Av. Ciudad Autónoma de Buenos Aires N° 292,JU,38-3967950,2025-05-29,2025-04-14,-53.156518,-67.705129,CEX,0.0,GROCERY,1
40,4344,Perico,Jujuy,A,David Cook,20388351578,Almacén Norte,Diagonal 7 N° 52,VI,37-1119721,2024-07-16,2025-04-14,-28.484532,-66.92654,CEX,0.0,SHOPPING,1
46,7891,Concarán,San Luis,I,Ashlee Dubois,33740020237,Comercial Central,Diagonal Entre Ríos N° 562,LU,34-4151849,2024-08-09,2025-04-14,-26.972583,-65.399042,CEX,0.0,TEA,1
49,2249,Perito Moreno,Santa Cruz,A,Jack Jeffreys,26257829749,Comercial Central,Avenida J.M. de Rosas N° 97,LU,34-4871202,2024-03-19,2025-04-14,-27.25897,-63.680831,EFE,3842.04,PETROL,1
32,3178,Tolhuin,Tierra del Fuego,I,Christopher Moran,23684120237,Comercial Norte,Avenida Rivadavia N° 614,MA,29-3278327,2023-10-13,2025-04-14,-29.671533,-66.014904,CEX,0.0,MAYORISTA,1
48,6075,Tinogasta,Catamarca,A,Pasquale Seligman,30835203534,Distribuidora Norte,Avenida 182 B N° 73,MI,26-5521924,2025-01-11,2025-04-14,-26.689345,-65.038835,EFE,0.0,MAKRO,1
