codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
29,6698,Clorinda,Formosa,A,Bettye Cho,34896606982,Almacén Oeste,Avenida Viedma N° 244,MI,26-6237983,2023-11-12,2025-05-14,-22.818748,-65.18188,CEX,8059.1,RESTAURANTE,1
26,7760,Comandante Fontana,Formosa,A,Darnell Flanigan,34874066210,Comercial Norte,Calle San Juan N° 428,LU,38-3003852,2023-06-18,2025-05-14,-31.697429,-58.170269,CEX,2287.31,MAYORISTA,1
42,4364,Unión,San Luis,A,Florence Oliver,23186471661,Almacén Central,Diagonal La Rioja N° 754,SA,38-0956969,2024-09-30,2025-05-14,-34.251484,-68.292284,EFE,2788.7,MAYORISTA,1
48,7037,Reconquista,Santa Fe,A,Crystal Seaman,23260722450,Almacén Norte,Av. Omar Nuñez N° 993,VI,38-4560975,2023-10-27,2025-05-14,-39.167877,-69.898864,EFE,8968.17,KIOSK,1
43,6382,Alta Gracia,Córdoba,A,Rebecca Basile,24069942784,Almacén Este,Av. Ciudad Autónoma de Buenos Aires N° 292,MI,38-3967950,2025-05-29,2025-05-14,-53.156518,-67.705129,CEX,5354.69,GROCERY,1
32,4470,La Rioja,La Rioja,A,David Cook,20388351578,Almacén Norte,Diagonal 7 N° 52,LU,37-1119721,2024-07-16,2025-05-14,-28.484532,-66.92654,EFE,9550.6,SHOPPING,1
49,8855,Perico,Jujuy,I,Ashlee Dubois,33740020237,Comercial Central,Diagonal Entre Ríos N° 562,MI,34-4151849,2024-08-09,2025-05-14,-26.972583,-65.399042,EFE,2457.53,TEA,1
44,7922,Comandante Fontana,Formosa,A,Jack Jeffreys,26257829749,Comercial Central,Avenida J.M. de Rosas N° 97,VI,34-4871202,2024-03-19,2025-05-14,-27.25897,-63.680831,CEX,0.0,PETROL,1
27,7114,Nogoyá,Entre Ríos,A,Christopher Moran,23684120237,Comercial Norte,Avenida Rivadavia N° 614,DO,29-3278327,2023-10-13,2025-05-14,-29.671533,-66.014904,CEX,0.0,MAYORISTA,1
37,5003,Junín de los Andes,Neuquén,I,Pasquale Seligman,30835203534,Distribuidora Norte,Avenida 182 B N° 73,LU,26-5521924,2025-01-11,2025-05-14,-26.689345,-65.038835,CEX,0.0,MAKRO,1
