codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
73,7146,Famaillá,Tucumán,I,Brian Fulton,23368881720,Almacén Sur,Diagonal Ciudad Autónoma de Buenos Aires N° 999,MI,26-2847127,2025-03-05,2025-04-14,-22.443119,-63.56491,EFE,9230.36,HOTEL,2
73,7779,Villa Mercedes,San Luis,A,Kelly Ronn,30887752306,Comercial Sur,Calle Formosa N° 398,LU,29-1166757,2024-10-05,2025-04-14,-31.29122,-68.175239,EFE,0.0,TEA,2
65,7651,Leandro N. Alem,Misiones,A,Miguel Swank,26542841806,Almacén Central,Diagonal 7 N° 844,DO,26-3877728,2023-12-06,2025-04-14,-25.179475,-57.66905,CEX,0.0,PETROL,2
70,3312,Rafaela,Santa Fe,A,Helen Laflamme,23159669979,Almacén Sur,Av. San Juan N° 4885,MI,37-0171513,2024-04-18,2025-04-14,-39.184432,-70.157768,EFE,0.0,AIRPORT,2
58,6461,Concarán,San Luis,A,Stephen Jahnke,34797659505,Comercial Este,Avenida Paraná N° 43,JU,29-3516653,2024-08-10,2025-04-14,-31.3388,-58.296764,EFE,4423.14,PETROL,2
55,2023,Ushuaia,Tierra del Fuego,A,Ronda Threet,26951220462,Almacén Central,Diagonal La Rioja N° 617,DO,26-3279831,2024-08-01,2025-04-14,-43.63288,-67.577648,EFE,0.0,HORECA,2
73,2571,San Luis,San Luis,A,Bessie Reynolds,27036753525,Comercial Oeste,Av. Río Gallegos N° 71,JU,38-3858908,2025-02-09,2025-04-14,-32.139266,-63.316866,CEX,4351.22,GROCERY,2
64,9568,Charata,Chaco,A,Bonnie Ferreira,24277312418,Almacén Oeste,Av. Formosa N° 368,MI,26-6539566,2023-07-24,2025-04-14,-27.023447,-66.311619,CEX,6846.91,GROCERY,2
73,1536,Villa Unión,La Rioja,A,Paul Tsosie,25890997977,Almacén Central,Avenida J.J. Castelli N° 586,LU,34-8621697,2024-06-07,2025-04-14,-34.880863,-69.756215,EFE,0.0,AIRPORT,2
70,1037,Chimbas,San Juan,A,Anthony Sutton,25180115752,Almacén Central,Av. Pte. Perón N° 473,JU,26-3119422,2025-05-14,2025-04-14,-23.843766,-65.71053,CEX,0.0,HOTEL,2
