codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
68,6567,Añatuya,Santiago del Estero,A,Brian Fulton,23368881720,Almacén Sur,Diagonal Ciudad Autónoma de Buenos Aires N° 999,MA,26-2847127,2025-03-05,2025-04-23,-22.443119,-63.56491,CEX,0.0,HOTEL,2
66,4308,Libertador General San Martín,Jujuy,A,Kelly Ronn,30887752306,Comercial Sur,Calle Formosa N° 398,VI,29-1166757,2024-10-05,2025-04-23,-31.29122,-68.175239,CEX,4338.02,TEA,2
53,3471,Pomán,Catamarca,I,Miguel Swank,26542841806,Almacén Central,Diagonal 7 N° 844,MA,26-3877728,2023-12-06,2025-04-23,-25.179475,-57.66905,CEX,1086.44,PETROL,2
73,4748,Tartagal,Salta,A,Helen Laflamme,23159669979,Almacén Sur,Av. San Juan N° 4885,JU,37-0171513,2024-04-18,2025-04-23,-39.184432,-70.157768,CEX,7344.28,AIRPORT,2
52,6319,Posadas,Misiones,A,Stephen Jahnke,34797659505,Comercial Este,Avenida Paraná N° 43,MI,29-3516653,2024-08-10,2025-04-23,-31.3388,-58.296764,EFE,9450.96,PETROL,2
72,3703,Monte Caseros,Corrientes,I,Ronda Threet,26951220462,Almacén Central,Diagonal La Rioja N° 617,MA,26-3279831,2024-08-01,2025-04-23,-43.63288,-67.577648,CEX,9948.22,HORECA,2
62,2505,Quimilí,Santiago del Estero,A,Bessie Reynolds,27036753525,Comercial Oeste,Av. Río Gallegos N° 71,MI,38-3858908,2025-02-09,2025-04-23,-32.139266,-63.316866,CEX,0.0,GROCERY,2
52,3478,Palpalá,Jujuy,A,Bonnie Ferreira,24277312418,Almacén Oeste,Av. Formosa N° 368,MI,26-6539566,2023-07-24,2025-04-23,-27.023447,-66.311619,CEX,0.0,GROCERY,2
67,8176,Aguaray,Salta,A,Paul Tsosie,25890997977,Almacén Central,Avenida J.J. Castelli N° 586,MA,34-8621697,2024-06-07,2025-04-23,-34.880863,-69.756215,EFE,0.0,AIRPORT,2
62,2130,Famatina,La Rioja,A,Anthony Sutton,25180115752,Almacén Central,Av. Pte. Perón N° 473,MI,26-3119422,2025-05-14,2025-04-23,-23.843766,-65.71053,EFE,0.0,HOTEL,2
