codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
54,3121,Jardín América,Misiones,I,Brian Fulton,23368881720,Almacén Sur,Diagonal Ciudad Autónoma de Buenos Aires N° 999,DO,26-2847127,2025-03-05,2025-06-09,-22.443119,-63.56491,EFE,0.0,HOTEL,2
74,9583,Clodomira,Santiago del Estero,A,Kelly Ronn,30887752306,Comercial Sur,Calle Formosa N° 398,LU,29-1166757,2024-10-05,2025-06-09,-31.29122,-68.175239,EFE,1361.24,TEA,2
54,4415,Caucete,San Juan,A,Miguel Swank,26542841806,Almacén Central,Diagonal 7 N° 844,JU,26-3877728,2023-12-06,2025-06-09,-25.179475,-57.66905,EFE,0.0,PETROL,2
70,9280,Esperanza,Santa Fe,I,Helen Laflamme,23159669979,Almacén Sur,Av. San Juan N° 4885,SA,37-0171513,2024-04-18,2025-06-09,-39.184432,-70.157768,CEX,0.0,AIRPORT,2
64,8640,Venado Tuerto,Santa Fe,A,Stephen Jahnke,34797659505,Comercial Este,Avenida Paraná N° 43,VI,29-3516653,2024-08-10,2025-06-09,-31.3388,-58.296764,EFE,0.0,PETROL,2
67,4895,Laguna Blanca,Formosa,A,Ronda Threet,26951220462,Almacén Central,Diagonal La Rioja N° 617,MI,26-3279831,2024-08-01,2025-06-09,-43.63288,-67.577648,CEX,2468.06,HORECA,2
74,7466,Aimogasta,La Rioja,A,Bessie Reynolds,27036753525,Comercial Oeste,Av. Río Gallegos N° 71,MI,38-3858908,2025-02-09,2025-06-09,-32.139266,-63.316866,CEX,0.0,GROCERY,2
58,8201,San Salvador de Jujuy,Jujuy,A,Bonnie Ferreira,24277312418,Almacén Oeste,Av. Formosa N° 368,DO,26-6539566,2023-07-24,2025-06-09,-27.023447,-66.311619,EFE,0.0,GROCERY,2
65,9190,Las Heras,Santa Cruz,A,Paul Tsosie,25890997977,Almacén Central,Avenida J.J. Castelli N° 586,SA,34-8621697,2024-06-07,2025-06-09,-34.880863,-69.756215,EFE,8220.14,AIRPORT,2
65,1997,San Luis,San Luis,I,Anthony Sutton,25180115752,Almacén Central,Av. Pte. Perón N° 473,VI,26-3119422,2025-05-14,2025-06-09,-23.843766,-65.71053,CEX,2517.7,HOTEL,2
