codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
59,8611,Villa Ojo de Agua,Santiago del Estero,A,Brian Fulton,23368881720,Almacén Sur,Diagonal Ciudad Autónoma de Buenos Aires N° 999,JU,26-2847127,2025-03-05,2025-06-06,-22.443119,-63.56491,EFE,0.0,HOTEL,2
68,2045,Gualeguaychú,Entre Ríos,A,Kelly Ronn,30887752306,Comercial Sur,Calle Formosa N° 398,VI,29-1166757,2024-10-05,2025-06-06,-31.29122,-68.175239,CEX,0.0,TEA,2
69,9892,Merlo,San Luis,A,Miguel Swank,26542841806,Almacén Central,Diagonal 7 N° 844,MA,26-3877728,2023-12-06,2025-06-06,-25.179475,-57.66905,CEX,0.0,PETROL,2
69,2131,Empedrado,Corrientes,A,Helen Laflamme,23159669979,Almacén Sur,Av. San Juan N° 4885,MI,37-0171513,2024-04-18,2025-06-06,-39.184432,-70.157768,CEX,7524.49,AIRPORT,2
57,4936,Tandil,Buenos Aires,A,Stephen Jahnke,34797659505,Comercial Este,Avenida Paraná N° 43,LU,29-3516653,2024-08-10,2025-06-06,-31.3388,-58.296764,EFE,8297.1,PETROL,2
67,3992,Villa Carlos Paz,Córdoba,A,Ronda Threet,26951220462,Almacén Central,Diagonal La Rioja N° 617,VI,26-3279831,2024-08-01,2025-06-06,-43.63288,-67.577648,CEX,7099.62,HORECA,2
53,4854,Villa Mercedes,San Luis,I,Bessie Reynolds,27036753525,Comercial Oeste,Av. Río Gallegos N° 71,SA,38-3858908,2025-02-09,2025-06-06,-32.139266,-63.316866,EFE,0.0,GROCERY,2
57,3638,Zapala,Neuquén,A,Bonnie Ferreira,24277312418,Almacén Oeste,Av. Formosa N° 368,VI,26-6539566,2023-07-24,2025-06-06,-27.023447,-66.311619,CEX,0.0,GROCERY,2
62,3798,Santa Fe,Santa Fe,A,Paul Tsosie,25890997977,Almacén Central,Avenida J.J. Castelli N° 586,VI,34-8621697,2024-06-07,2025-06-06,-34.880863,-69.756215,EFE,0.0,AIRPORT,2
70,3045,Palo Santo,Formosa,A,Anthony Sutton,25180115752,Almacén Central,Av. Pte. Perón N° 473,DO,26-3119422,2025-05-14,2025-06-06,-23.843766,-65.71053,EFE,0.0,HOTEL,2
