codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
66,4530,Tandil,Buenos Aires,A,Brian Fulton,23368881720,Almacén Sur,Diagonal Ciudad Autónoma de Buenos Aires N° 999,JU,26-2847127,2025-03-05,2025-06-07,-22.443119,-63.56491,EFE,0.0,HOTEL,2
55,8140,El Calafate,Santa Cruz,A,Kelly Ronn,30887752306,Comercial Sur,Calle Formosa N° 398,JU,29-1166757,2024-10-05,2025-06-07,-31.29122,-68.175239,EFE,0.0,TEA,2
51,3698,Ushuaia,Tierra del Fuego,A,Miguel Swank,26542841806,Almacén Central,Diagonal 7 N° 844,LU,26-3877728,2023-12-06,2025-06-07,-25.179475,-57.66905,CEX,0.0,PETROL,2
69,6681,Fiambalá,Catamarca,A,Helen Laflamme,23159669979,Almacén Sur,Av. San Juan N° 4885,JU,37-0171513,2024-04-18,2025-06-07,-39.184432,-70.157768,EFE,0.0,AIRPORT,2
51,2555,Victoria,Entre Ríos,A,Stephen Jahnke,34797659505,Comercial Este,Avenida Paraná N° 43,DO,29-3516653,2024-08-10,2025-06-07,-31.3388,-58.296764,EFE,2529.55,PETROL,2
55,3579,Villa María,Córdoba,A,Ronda Threet,26951220462,Almacén Central,Diagonal La Rioja N° 617,MA,26-3279831,2024-08-01,2025-06-07,-43.63288,-67.577648,CEX,2602.93,HORECA,2
62,6303,Belgramo,Catamarca,I,Bessie Reynolds,27036753525,Comercial Oeste,Av. Río Gallegos N° 71,JU,38-3858908,2025-02-09,2025-06-07,-32.139266,-63.316866,EFE,7793.82,GROCERY,2
54,6274,Godoy Cruz,Mendoza,A,Bonnie Ferreira,24277312418,Almacén Oeste,Av. Formosa N° 368,SA,26-6539566,2023-07-24,2025-06-07,-27.023447,-66.311619,CEX,0.0,GROCERY,2
67,5797,Bell Ville,Córdoba,A,Paul Tsosie,25890997977,Almacén Central,Avenida J.J. Castelli N° 586,MI,34-8621697,2024-06-07,2025-06-07,-34.880863,-69.756215,EFE,0.0,AIRPORT,2
65,7828,Choele Choel,Río Negro,A,Anthony Sutton,25180115752,Almacén Central,Av. Pte. Perón N° 473,SA,26-3119422,2025-05-14,2025-06-07,-23.843766,-65.71053,EFE,0.0,HOTEL,2
