codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
61,2743,Nogoyá,Entre Ríos,A,Brian Fulton,23368881720,Almacén Sur,Diagonal Ciudad Autónoma de Buenos Aires N° 999,MA,26-2847127,2025-03-05,2025-06-04,-22.443119,-63.56491,EFE,1770.21,HOTEL,2
69,8150,Junín,Buenos Aires,A,Kelly Ronn,30887752306,Comercial Sur,Calle Formosa N° 398,SA,29-1166757,2024-10-05,2025-06-04,-31.29122,-68.175239,EFE,0.0,TEA,2
52,4506,San Pedro de Jujuy,Jujuy,I,Miguel Swank,26542841806,Almacén Central,Diagonal 7 N° 844,DO,26-3877728,2023-12-06,2025-06-04,-25.179475,-57.66905,EFE,8726.97,PETROL,2
56,9879,El Calafate,Santa Cruz,I,Helen Laflamme,23159669979,Almacén Sur,Av. San Juan N° 4885,VI,37-0171513,2024-04-18,2025-06-04,-39.184432,-70.157768,CEX,5918.67,AIRPORT,2
51,8703,Puerto Deseado,Santa Cruz,A,Stephen Jahnke,34797659505,Comercial Este,Avenida Paraná N° 43,DO,29-3516653,2024-08-10,2025-06-04,-31.3388,-58.296764,EFE,0.0,PETROL,2
56,7997,Río Grande,Tierra del Fuego,A,Ronda Threet,26951220462,Almacén Central,Diagonal La Rioja N° 617,JU,26-3279831,2024-08-01,2025-06-04,-43.63288,-67.577648,EFE,0.0,HORECA,2
57,5951,Ushuaia,Tierra del Fuego,A,Bessie Reynolds,27036753525,Comercial Oeste,Av. Río Gallegos N° 71,MA,38-3858908,2025-02-09,2025-06-04,-32.139266,-63.316866,EFE,1940.34,GROCERY,2
55,7445,Arauco,La Rioja,I,Bonnie Ferreira,24277312418,Almacén Oeste,Av. Formosa N° 368,SA,26-6539566,2023-07-24,2025-06-04,-27.023447,-66.311619,EFE,2482.97,GROCERY,2
53,5180,Ushuaia,Tierra del Fuego,A,Paul Tsosie,25890997977,Almacén Central,Avenida J.J. Castelli N° 586,LU,34-8621697,2024-06-07,2025-06-04,-34.880863,-69.756215,EFE,0.0,AIRPORT,2
54,4820,Tolhuin,Tierra del Fuego,A,Anthony Sutton,25180115752,Almacén Central,Av. Pte. Perón N° 473,JU,26-3119422,2025-05-14,2025-06-04,-23.843766,-65.71053,EFE,4197.24,HOTEL,2
