codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
65,1057,Santa Lucía,San Juan,A,Brian Fulton,23368881720,Almacén Sur,Diagonal Ciudad Autónoma de Buenos Aires N° 999,SA,26-2847127,2025-03-05,2025-05-18,-22.443119,-63.56491,EFE,0.0,HOTEL,2
62,7574,San Ramón de la Nueva Orán,Salta,I,Kelly Ronn,30887752306,Comercial Sur,Calle Formosa N° 398,DO,29-1166757,2024-10-05,2025-05-18,-31.29122,-68.175239,CEX,3477.3,TEA,2
70,6171,Rawson,Chubut,A,Miguel Swank,26542841806,Almacén Central,Diagonal 7 N° 844,VI,26-3877728,2023-12-06,2025-05-18,-25.179475,-57.66905,EFE,0.0,PETROL,2
58,3676,Albardón,San Juan,A,Helen Laflamme,23159669979,Almacén Sur,Av. San Juan N° 4885,SA,37-0171513,2024-04-18,2025-05-18,-39.184432,-70.157768,CEX,0.0,AIRPORT,2
58,9865,Clodomira,Santiago del Estero,A,Stephen Jahnke,34797659505,Comercial Este,Avenida Paraná N° 43,MI,29-3516653,2024-08-10,2025-05-18,-31.3388,-58.296764,CEX,0.0,PETROL,2
67,3553,Plottier,Neuquén,A,Ronda Threet,26951220462,Almacén Central,Diagonal La Rioja N° 617,MI,26-3279831,2024-08-01,2025-05-18,-43.63288,-67.577648,CEX,0.0,HORECA,2
61,3569,Rawson,San Juan,I,Bessie Reynolds,27036753525,Comercial Oeste,Av. Río Gallegos N° 71,JU,38-3858908,2025-02-09,2025-05-18,-32.139266,-63.316866,CEX,0.0,GROCERY,2
61,4952,Cinco Saltos,Río Negro,A,Bonnie Ferreira,24277312418,Almacén Oeste,Av. Formosa N° 368,MA,26-6539566,2023-07-24,2025-05-18,-27.023447,-66.311619,EFE,0.0,GROCERY,2
66,6847,Clorinda,Formosa,I,Paul Tsosie,25890997977,Almacén Central,Avenida J.J. Castelli N° 586,MI,34-8621697,2024-06-07,2025-05-18,-34.880863,-69.756215,CEX,0.0,AIRPORT,2
72,2838,Fiambalá,Catamarca,I,Anthony Sutton,25180115752,Almacén Central,Av. Pte. Perón N° 473,MI,26-3119422,2025-05-14,2025-05-18,-23.843766,-65.71053,CEX,6381.61,HOTEL,2
