codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
67,3338,Viedma,Río Negro,I,Brian Fulton,23368881720,Almacén Sur,Diagonal Ciudad Autónoma de Buenos Aires N° 999,MA,26-2847127,2025-03-05,2025-04-27,-22.443119,-63.56491,EFE,0.0,HOTEL,2
63,5045,Villa Gobernador Gálvez,Santa Fe,A,Kelly Ronn,30887752306,Comercial Sur,Calle Formosa N° 398,MI,29-1166757,2024-10-05,2025-04-27,-31.29122,-68.175239,EFE,0.0,TEA,2
67,1713,Albardón,San Juan,A,Miguel Swank,26542841806,Almacén Central,Diagonal 7 N° 844,MI,26-3877728,2023-12-06,2025-04-27,-25.179475,-57.66905,EFE,0.0,PETROL,2
51,2959,Cerrillos,Salta,A,Helen Laflamme,23159669979,Almacén Sur,Av. San Juan N° 4885,LU,37-0171513,2024-04-18,2025-04-27,-39.184432,-70.157768,CEX,9568.69,AIRPORT,2
64,3904,San Miguel de Tucumán,Tucumán,A,Stephen Jahnke,34797659505,Comercial Este,Avenida Paraná N° 43,MI,29-3516653,2024-08-10,2025-04-27,-31.3388,-58.296764,CEX,5227.98,PETROL,2
51,2323,La Banda,Santiago del Estero,A,Ronda Threet,26951220462,Almacén Central,Diagonal La Rioja N° 617,SA,26-3279831,2024-08-01,2025-04-27,-43.63288,-67.577648,EFE,2727.74,HORECA,2
73,5143,Puerto Iguazú,Misiones,A,Bessie Reynolds,27036753525,Comercial Oeste,Av. Río Gallegos N° 71,VI,38-3858908,2025-02-09,2025-04-27,-32.139266,-63.316866,CEX,0.0,GROCERY,2
72,7317,Santiago del Estero,Santiago del Estero,A,Bonnie Ferreira,24277312418,Almacén Oeste,Av. Formosa N° 368,MI,26-6539566,2023-07-24,2025-04-27,-27.023447,-66.311619,EFE,0.0,GROCERY,2
53,8775,Unión,San Luis,I,Paul Tsosie,25890997977,Almacén Central,Avenida J.J. Castelli N° 586,JU,34-8621697,2024-06-07,2025-04-27,-34.880863,-69.756215,CEX,0.0,AIRPORT,2
51,4742,Tilcara,Jujuy,A,Anthony Sutton,25180115752,Almacén Central,Av. Pte. Perón N° 473,MI,26-3119422,2025-05-14,2025-04-27,-23.843766,-65.71053,EFE,0.0,HOTEL,2
