codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
70,9352,Guaymallén,Mendoza,I,Brian Fulton,23368881720,Almacén Sur,Diagonal Ciudad Autónoma de Buenos Aires N° 999,SA,26-2847127,2025-03-05,2025-05-22,-22.443119,-63.56491,CEX,0.0,HOTEL,2
60,9418,Frías,Santiago del Estero,A,Kelly Ronn,30887752306,Comercial Sur,Calle Formosa N° 398,MA,29-1166757,2024-10-05,2025-05-22,-31.29122,-68.175239,CEX,0.0,TEA,2
58,7418,Clorinda,Formosa,A,Miguel Swank,26542841806,Almacén Central,Diagonal 7 N° 844,MA,26-3877728,2023-12-06,2025-05-22,-25.179475,-57.66905,CEX,4247.13,PETROL,2
58,3622,Caucete,San Juan,A,Helen Laflamme,23159669979,Almacén Sur,Av. San Juan N° 4885,LU,37-0171513,2024-04-18,2025-05-22,-39.184432,-70.157768,CEX,2578.86,AIRPORT,2
72,1791,San Ramón de la Nueva Orán,Salta,I,Stephen Jahnke,34797659505,Comercial Este,Avenida Paraná N° 43,JU,29-3516653,2024-08-10,2025-05-22,-31.3388,-58.296764,EFE,4622.87,PETROL,2
74,1210,Allen,Río Negro,A,Ronda Threet,26951220462,Almacén Central,Diagonal La Rioja N° 617,MI,26-3279831,2024-08-01,2025-05-22,-43.63288,-67.577648,CEX,0.0,HORECA,2
70,2703,Chilecito,La Rioja,A,Bessie Reynolds,27036753525,Comercial Oeste,Av. Río Gallegos N° 71,LU,38-3858908,2025-02-09,2025-05-22,-32.139266,-63.316866,CEX,8183.42,GROCERY,2
66,5919,Río Grande,Tierra del Fuego,I,Bonnie Ferreira,24277312418,Almacén Oeste,Av. Formosa N° 368,VI,26-6539566,2023-07-24,2025-05-22,-27.023447,-66.311619,EFE,8781.23,GROCERY,2
64,8690,Curuzú Cuatiá,Corrientes,I,Paul Tsosie,25890997977,Almacén Central,Avenida J.J. Castelli N° 586,MI,34-8621697,2024-06-07,2025-05-22,-34.880863,-69.756215,EFE,0.0,AIRPORT,2
70,6284,Tolhuin,Tierra del Fuego,A,Anthony Sutton,25180115752,Almacén Central,Av. Pte. Perón N° 473,MI,26-3119422,2025-05-14,2025-05-22,-23.843766,-65.71053,EFE,0.0,HOTEL,2
