codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
71,3488,Monteros,Tucumán,A,Brian Fulton,23368881720,Almacén Sur,Diagonal Ciudad Autónoma de Buenos Aires N° 999,SA,26-2847127,2025-03-05,2025-05-23,-22.443119,-63.56491,CEX,0.0,HOTEL,2
61,4157,Tolhuin,Tierra del Fuego,A,Kelly Ronn,30887752306,Comercial Sur,Calle Formosa N° 398,VI,29-1166757,2024-10-05,2025-05-23,-31.29122,-68.175239,CEX,9318.72,TEA,2
74,4043,Simoca,Tucumán,A,Miguel Swank,26542841806,Almacén Central,Diagonal 7 N° 844,SA,26-3877728,2023-12-06,2025-05-23,-25.179475,-57.66905,EFE,3846.5,PETROL,2
68,4409,Santiago del Estero,Santiago del Estero,A,Helen Laflamme,23159669979,Almacén Sur,Av. San Juan N° 4885,LU,37-0171513,2024-04-18,2025-05-23,-39.184432,-70.157768,EFE,0.0,AIRPORT,2
73,6074,Santa Fe,Santa Fe,A,Stephen Jahnke,34797659505,Comercial Este,Avenida Paraná N° 43,DO,29-3516653,2024-08-10,2025-05-23,-31.3388,-58.296764,EFE,0.0,PETROL,2
74,3844,Humahuaca,Jujuy,A,Ronda Threet,26951220462,Almacén Central,Diagonal La Rioja N° 617,MI,26-3279831,2024-08-01,2025-05-23,-43.63288,-67.577648,EFE,0.0,HORECA,2
59,3979,Rafaela,Santa Fe,A,Bessie Reynolds,27036753525,Comercial Oeste,Av. Río Gallegos N° 71,SA,38-3858908,2025-02-09,2025-05-23,-32.139266,-63.316866,EFE,7064.99,GROCERY,2
52,4724,Puerto San Julián,Santa Cruz,A,Bonnie Ferreira,24277312418,Almacén Oeste,Av. Formosa N° 368,JU,26-6539566,2023-07-24,2025-05-23,-27.023447,-66.311619,CEX,0.0,GROCERY,2
69,8049,Sumampa,Santiago del Estero,I,Paul Tsosie,25890997977,Almacén Central,Avenida J.J. Castelli N° 586,SA,34-8621697,2024-06-07,2025-05-23,-34.880863,-69.756215,CEX,0.0,AIRPORT,2
60,2169,Allen,Río Negro,I,Anthony Sutton,25180115752,Almacén Central,Av. Pte. Perón N° 473,LU,26-3119422,2025-05-14,2025-05-23,-23.843766,-65.71053,CEX,3118.96,HOTEL,2
