codigo_sucursal,codigo_cliente,ciudad,provincia,estado,nombre_cliente,cuit,razon_social,direccion,dias_visita,telefono,fecha_alta,fecha_baja,lat,long,condicion_venta,deuda_vencida,tipo_negocio,n_distribuidor
75,9879,Concordia,Entre Ríos,A,Brian Fulton,23368881720,Almacén Sur,Diagonal Ciudad Autónoma de Buenos Aires N° 999,VI,26-2847127,2025-03-05,2025-06-01,-22.443119,-63.56491,CEX,0.0,HOTEL,2
57,6601,Diamante,Entre Ríos,I,Kelly Ronn,30887752306,Comercial Sur,Calle Formosa N° 398,SA,29-1166757,2024-10-05,2025-06-01,-31.29122,-68.175239,CEX,0.0,TEA,2
53,1977,Comandante Fontana,Formosa,A,Miguel Swank,26542841806,Almacén Central,Diagonal 7 N° 844,JU,26-3877728,2023-12-06,2025-06-01,-25.179475,-57.66905,EFE,2471.54,PETROL,2
53,8799,Concordia,Entre Ríos,A,Helen Laflamme,23159669979,Almacén Sur,Av. San Juan N° 4885,SA,37-0171513,2024-04-18,2025-06-01,-39.184432,-70.157768,EFE,0.0,AIRPORT,2
71,4770,Bella Vista,Corrientes,A,Stephen Jahnke,34797659505,Comercial Este,Avenida Paraná N° 43,SA,29-3516653,2024-08-10,2025-06-01,-31.3388,-58.296764,EFE,6596.61,PETROL,2
69,3377,Cinco Saltos,Río Negro,A,Ronda Threet,26951220462,Almacén Central,Diagonal La Rioja N° 617,LU,26-3279831,2024-08-01,2025-06-01,-43.63288,-67.577648,CEX,5398.75,HORECA,2
65,9660,Tolhuin,Tierra del Fuego,A,Bessie Reynolds,27036753525,Comercial Oeste,Av. Río Gallegos N° 71,VI,38-3858908,2025-02-09,2025-06-01,-32.139266,-63.316866,CEX,0.0,GROCERY,2
57,7754,Centenario,Neuquén,I,Bonnie Ferreira,24277312418,Almacén Oeste,Av. Formosa N° 368,MA,26-6539566,2023-07-24,2025-06-01,-27.023447,-66.311619,EFE,0.0,GROCERY,2
59,5341,Famatina,La Rioja,A,Paul Tsosie,25890997977,Almacén Central,Avenida J.J. Castelli N° 586,SA,34-8621697,2024-06-07,2025-06-01,-34.880863,-69.756215,EFE,6351.25,AIRPORT,2
52,6902,Villa La Angostura,Neuquén,A,Anthony Sutton,25180115752,Almacén Central,Av. Pte. Perón N° 473,DO,26-3119422,2025-05-14,2025-06-01,-23.843766,-65.71053,EFE,0.0,HOTEL,2
